county,date,deaths,cumulative_deaths,reported_deaths,cumulative_reported_deaths
Tulare,1/21/2020,0,0,0,0
Tuolumne,1/21/2020,0,0,0,0
Ventura,1/21/2020,0,1,0,0
Yolo,1/21/2020,0,1,0,0
Yuba,1/21/2020,0,0,0,0
Alameda,1/20/2020,0,0,0,0
Alpine,1/20/2020,0,0,0,0
Amador,1/20/2020,0,0,0,0
Butte,1/20/2020,0,0,0,0
Calaveras,1/20/2020,0,0,0,0
California,1/20/2020,0,21,0,0
Colusa,1/20/2020,0,0,0,0
Contra Costa,1/20/2020,0,0,0,0
Del Norte,1/20/2020,0,0,0,0
El Dorado,1/20/2020,0,0,0,0
Fresno,1/20/2020,0,0,0,0
Glenn,1/20/2020,0,0,0,0
Humboldt,1/20/2020,0,0,0,0
Imperial,1/20/2020,0,1,0,0
Inyo,1/20/2020,0,0,0,0
Kern,1/20/2020,0,0,0,0
Kings,1/20/2020,0,0,0,0
Lake,1/20/2020,0,0,0,0
Lassen,1/20/2020,0,0,0,0
Los Angeles,1/20/2020,0,3,0,0
Madera,1/20/2020,0,1,0,0
Marin,1/20/2020,0,0,0,0
Mariposa,1/20/2020,0,0,0,0
Mendocino,1/20/2020,0,0,0,0
Merced,1/20/2020,0,0,0,0
Modoc,1/20/2020,0,0,0,0
Mono,1/20/2020,0,0,0,0
Monterey,1/20/2020,0,0,0,0
Napa,1/20/2020,0,0,0,0
Nevada,1/20/2020,0,0,0,0
Orange,1/20/2020,0,0,0,0
Placer,1/20/2020,0,0,0,0
Plumas,1/20/2020,0,0,0,0
Riverside,1/20/2020,0,1,0,0
Sacramento,1/20/2020,0,1,0,0
San Benito,1/20/2020,0,0,0,0
San Bernardino,1/20/2020,0,3,0,0
San Diego,1/20/2020,0,0,0,0
San Francisco,1/20/2020,0,0,0,0
San Joaquin,1/20/2020,0,1,0,0
San Luis Obispo,1/20/2020,0,2,0,0
San Mateo,1/20/2020,0,0,0,0
Santa Barbara,1/20/2020,0,0,0,0
Santa Clara,1/20/2020,0,4,0,0
Santa Cruz,1/20/2020,0,0,0,0
Shasta,1/20/2020,0,0,0,0
Sierra,1/20/2020,0,0,0,0
Siskiyou,1/20/2020,0,0,0,0
Solano,1/20/2020,0,2,0,0
Sonoma,1/20/2020,0,0,0,0
Stanislaus,1/20/2020,0,0,0,0
Sutter,1/20/2020,0,0,0,0
Tehama,1/20/2020,0,0,0,0
Trinity,1/20/2020,0,0,0,0
Tulare,1/20/2020,0,0,0,0
Tuolumne,1/20/2020,0,0,0,0
Ventura,1/20/2020,0,1,0,0
Yolo,1/20/2020,0,1,0,0
Yuba,1/20/2020,0,0,0,0
Alameda,1/19/2020,0,0,0,0
Alpine,1/19/2020,0,0,0,0
Amador,1/19/2020,0,0,0,0
Butte,1/19/2020,0,0,0,0
Calaveras,1/19/2020,0,0,0,0
California,1/19/2020,0,21,0,0
Colusa,1/19/2020,0,0,0,0
Contra Costa,1/19/2020,0,0,0,0
Del Norte,1/19/2020,0,0,0,0
El Dorado,1/19/2020,0,0,0,0
Fresno,1/19/2020,0,0,0,0
Glenn,1/19/2020,0,0,0,0
Humboldt,1/19/2020,0,0,0,0
Imperial,1/19/2020,0,1,0,0
Inyo,1/19/2020,0,0,0,0
Kern,1/19/2020,0,0,0,0
Kings,1/19/2020,0,0,0,0
Lake,1/19/2020,0,0,0,0
Lassen,1/19/2020,0,0,0,0
Los Angeles,1/19/2020,0,3,0,0
Madera,1/19/2020,0,1,0,0
Marin,1/19/2020,0,0,0,0
Mariposa,1/19/2020,0,0,0,0
Mendocino,1/19/2020,0,0,0,0
Merced,1/19/2020,0,0,0,0
Modoc,1/19/2020,0,0,0,0
Mono,1/19/2020,0,0,0,0
Monterey,1/19/2020,0,0,0,0
Napa,1/19/2020,0,0,0,0
Nevada,1/19/2020,0,0,0,0
Orange,1/19/2020,0,0,0,0
Placer,1/19/2020,0,0,0,0
Plumas,1/19/2020,0,0,0,0
Riverside,1/19/2020,0,1,0,0
Sacramento,1/19/2020,0,1,0,0
San Benito,1/19/2020,0,0,0,0
San Bernardino,1/19/2020,0,3,0,0
San Diego,1/19/2020,0,0,0,0
San Francisco,1/19/2020,0,0,0,0
San Joaquin,1/19/2020,0,1,0,0
San Luis Obispo,1/19/2020,0,2,0,0
San Mateo,1/19/2020,0,0,0,0
Santa Barbara,1/19/2020,0,0,0,0
Santa Clara,1/19/2020,0,4,0,0
Santa Cruz,1/19/2020,0,0,0,0
Shasta,1/19/2020,0,0,0,0
Sierra,1/19/2020,0,0,0,0
Siskiyou,1/19/2020,0,0,0,0
Solano,1/19/2020,0,2,0,0
Sonoma,1/19/2020,0,0,0,0
Stanislaus,1/19/2020,0,0,0,0
Sutter,1/19/2020,0,0,0,0
Tehama,1/19/2020,0,0,0,0
Trinity,1/19/2020,0,0,0,0
Tulare,1/19/2020,0,0,0,0
Tuolumne,1/19/2020,0,0,0,0
Ventura,1/19/2020,0,1,0,0
Yolo,1/19/2020,0,1,0,0
Yuba,1/19/2020,0,0,0,0
Alameda,1/18/2020,0,0,0,0
Alpine,1/18/2020,0,0,0,0
Amador,1/18/2020,0,0,0,0
Butte,1/18/2020,0,0,0,0
Calaveras,1/18/2020,0,0,0,0
California,1/18/2020,0,21,0,0
Colusa,1/18/2020,0,0,0,0
Contra Costa,1/18/2020,0,0,0,0
Del Norte,1/18/2020,0,0,0,0
El Dorado,1/18/2020,0,0,0,0
Fresno,1/18/2020,0,0,0,0
Glenn,1/18/2020,0,0,0,0
Humboldt,1/18/2020,0,0,0,0
Imperial,1/18/2020,0,1,0,0
Inyo,1/18/2020,0,0,0,0
Kern,1/18/2020,0,0,0,0
Kings,1/18/2020,0,0,0,0
Lake,1/18/2020,0,0,0,0
Lassen,1/18/2020,0,0,0,0
Los Angeles,1/18/2020,0,3,0,0
Madera,1/18/2020,0,1,0,0
Marin,1/18/2020,0,0,0,0
Mariposa,1/18/2020,0,0,0,0
Mendocino,1/18/2020,0,0,0,0
Merced,1/18/2020,0,0,0,0
Modoc,1/18/2020,0,0,0,0
Mono,1/18/2020,0,0,0,0
Monterey,1/18/2020,0,0,0,0
Napa,1/18/2020,0,0,0,0
Nevada,1/18/2020,0,0,0,0
Orange,1/18/2020,0,0,0,0
Placer,1/18/2020,0,0,0,0
Plumas,1/18/2020,0,0,0,0
Riverside,1/18/2020,0,1,0,0
Sacramento,1/18/2020,0,1,0,0
San Benito,1/18/2020,0,0,0,0
San Bernardino,1/18/2020,0,3,0,0
San Diego,1/18/2020,0,0,0,0
San Francisco,1/18/2020,0,0,0,0
San Joaquin,1/18/2020,0,1,0,0
San Luis Obispo,1/18/2020,0,2,0,0
San Mateo,1/18/2020,0,0,0,0
Santa Barbara,1/18/2020,0,0,0,0
Santa Clara,1/18/2020,0,4,0,0
Santa Cruz,1/18/2020,0,0,0,0
Shasta,1/18/2020,0,0,0,0
Sierra,1/18/2020,0,0,0,0
Siskiyou,1/18/2020,0,0,0,0
Solano,1/18/2020,0,2,0,0
Sonoma,1/18/2020,0,0,0,0
Stanislaus,1/18/2020,0,0,0,0
Sutter,1/18/2020,0,0,0,0
Tehama,1/18/2020,0,0,0,0
Trinity,1/18/2020,0,0,0,0
Tulare,1/18/2020,0,0,0,0
Tuolumne,1/18/2020,0,0,0,0
Ventura,1/18/2020,0,1,0,0
Yolo,1/18/2020,0,1,0,0
Yuba,1/18/2020,0,0,0,0
Alameda,1/17/2020,0,0,0,0
Alpine,1/17/2020,0,0,0,0
Amador,1/17/2020,0,0,0,0
Butte,1/17/2020,0,0,0,0
Calaveras,1/17/2020,0,0,0,0
California,1/17/2020,0,21,0,0
Colusa,1/17/2020,0,0,0,0
Contra Costa,1/17/2020,0,0,0,0
Del Norte,1/17/2020,0,0,0,0
El Dorado,1/17/2020,0,0,0,0
Fresno,1/17/2020,0,0,0,0
Glenn,1/17/2020,0,0,0,0
Humboldt,1/17/2020,0,0,0,0
Imperial,1/17/2020,0,1,0,0
Inyo,1/17/2020,0,0,0,0
Kern,1/17/2020,0,0,0,0
Kings,1/17/2020,0,0,0,0
Lake,1/17/2020,0,0,0,0
Lassen,1/17/2020,0,0,0,0
Los Angeles,1/17/2020,0,3,0,0
Madera,1/17/2020,0,1,0,0
Marin,1/17/2020,0,0,0,0
Mariposa,1/17/2020,0,0,0,0
Mendocino,1/17/2020,0,0,0,0
Merced,1/17/2020,0,0,0,0
Modoc,1/17/2020,0,0,0,0
Mono,1/17/2020,0,0,0,0
Monterey,1/17/2020,0,0,0,0
Napa,1/17/2020,0,0,0,0
Nevada,1/17/2020,0,0,0,0
Orange,1/17/2020,0,0,0,0
Placer,1/17/2020,0,0,0,0
Plumas,1/17/2020,0,0,0,0
Riverside,1/17/2020,0,1,0,0
Sacramento,1/17/2020,0,1,0,0
San Benito,1/17/2020,0,0,0,0
San Bernardino,1/17/2020,0,3,0,0
San Diego,1/17/2020,0,0,0,0
San Francisco,1/17/2020,0,0,0,0
San Joaquin,1/17/2020,0,1,0,0
San Luis Obispo,1/17/2020,0,2,0,0
San Mateo,1/17/2020,0,0,0,0
Santa Barbara,1/17/2020,0,0,0,0
Santa Clara,1/17/2020,0,4,0,0
Santa Cruz,1/17/2020,0,0,0,0
Shasta,1/17/2020,0,0,0,0
Sierra,1/17/2020,0,0,0,0
Siskiyou,1/17/2020,0,0,0,0
Solano,1/17/2020,0,2,0,0
Sonoma,1/17/2020,0,0,0,0
Stanislaus,1/17/2020,0,0,0,0
Sutter,1/17/2020,0,0,0,0
Tehama,1/17/2020,0,0,0,0
Trinity,1/17/2020,0,0,0,0
Tulare,1/17/2020,0,0,0,0
Tuolumne,1/17/2020,0,0,0,0
Ventura,1/17/2020,0,1,0,0
Yolo,1/17/2020,0,1,0,0
Yuba,1/17/2020,0,0,0,0
Alameda,1/16/2020,0,0,0,0
Alpine,1/16/2020,0,0,0,0
Amador,1/16/2020,0,0,0,0
Butte,1/16/2020,0,0,0,0
Calaveras,1/16/2020,0,0,0,0
California,1/16/2020,0,21,0,0
Colusa,1/16/2020,0,0,0,0
Contra Costa,1/16/2020,0,0,0,0
Del Norte,1/16/2020,0,0,0,0
El Dorado,1/16/2020,0,0,0,0
Fresno,1/16/2020,0,0,0,0
Glenn,1/16/2020,0,0,0,0
Humboldt,1/16/2020,0,0,0,0
Imperial,1/16/2020,0,1,0,0
Inyo,1/16/2020,0,0,0,0
Kern,1/16/2020,0,0,0,0
Kings,1/16/2020,0,0,0,0
Lake,1/16/2020,0,0,0,0
Lassen,1/16/2020,0,0,0,0
Los Angeles,1/16/2020,0,3,0,0
Madera,1/16/2020,0,1,0,0
Marin,1/16/2020,0,0,0,0
Mariposa,1/16/2020,0,0,0,0
Mendocino,1/16/2020,0,0,0,0
Merced,1/16/2020,0,0,0,0
Modoc,1/16/2020,0,0,0,0
Mono,1/16/2020,0,0,0,0
Monterey,1/16/2020,0,0,0,0
Napa,1/16/2020,0,0,0,0
Nevada,1/16/2020,0,0,0,0
Orange,1/16/2020,0,0,0,0
Placer,1/16/2020,0,0,0,0
Plumas,1/16/2020,0,0,0,0
Riverside,1/16/2020,0,1,0,0
Sacramento,1/16/2020,0,1,0,0
San Benito,1/16/2020,0,0,0,0
San Bernardino,1/16/2020,0,3,0,0
San Diego,1/16/2020,0,0,0,0
San Francisco,1/16/2020,0,0,0,0
San Joaquin,1/16/2020,0,1,0,0
San Luis Obispo,1/16/2020,0,2,0,0
San Mateo,1/16/2020,0,0,0,0
Santa Barbara,1/16/2020,0,0,0,0
Santa Clara,1/16/2020,0,4,0,0
Santa Cruz,1/16/2020,0,0,0,0
Shasta,1/16/2020,0,0,0,0
Sierra,1/16/2020,0,0,0,0
Siskiyou,1/16/2020,0,0,0,0
Solano,1/16/2020,0,2,0,0
Sonoma,1/16/2020,0,0,0,0
Stanislaus,1/16/2020,0,0,0,0
Sutter,1/16/2020,0,0,0,0
Tehama,1/16/2020,0,0,0,0
Trinity,1/16/2020,0,0,0,0
Tulare,1/16/2020,0,0,0,0
Tuolumne,1/16/2020,0,0,0,0
Ventura,1/16/2020,0,1,0,0
Yolo,1/16/2020,0,1,0,0
Yuba,1/16/2020,0,0,0,0
Alameda,1/15/2020,0,0,0,0
Alpine,1/15/2020,0,0,0,0
Amador,1/15/2020,0,0,0,0
Butte,1/15/2020,0,0,0,0
Calaveras,1/15/2020,0,0,0,0
California,1/15/2020,0,21,0,0
Colusa,1/15/2020,0,0,0,0
Contra Costa,1/15/2020,0,0,0,0
Del Norte,1/15/2020,0,0,0,0
El Dorado,1/15/2020,0,0,0,0
Fresno,1/15/2020,0,0,0,0
Glenn,1/15/2020,0,0,0,0
Humboldt,1/15/2020,0,0,0,0
Imperial,1/15/2020,0,1,0,0
Inyo,1/15/2020,0,0,0,0
Kern,1/15/2020,0,0,0,0
Kings,1/15/2020,0,0,0,0
Lake,1/15/2020,0,0,0,0
Lassen,1/15/2020,0,0,0,0
Los Angeles,1/15/2020,0,3,0,0
Madera,1/15/2020,0,1,0,0
Marin,1/15/2020,0,0,0,0
Mariposa,1/15/2020,0,0,0,0
Mendocino,1/15/2020,0,0,0,0
Merced,1/15/2020,0,0,0,0
Modoc,1/15/2020,0,0,0,0
Mono,1/15/2020,0,0,0,0
Monterey,1/15/2020,0,0,0,0
Napa,1/15/2020,0,0,0,0
Nevada,1/15/2020,0,0,0,0
Orange,1/15/2020,0,0,0,0
Placer,1/15/2020,0,0,0,0
Plumas,1/15/2020,0,0,0,0
Riverside,1/15/2020,0,1,0,0
Sacramento,1/15/2020,0,1,0,0
San Benito,1/15/2020,0,0,0,0
San Bernardino,1/15/2020,0,3,0,0
San Diego,1/15/2020,0,0,0,0
San Francisco,1/15/2020,0,0,0,0
San Joaquin,1/15/2020,0,1,0,0
San Luis Obispo,1/15/2020,0,2,0,0
San Mateo,1/15/2020,0,0,0,0
Santa Barbara,1/15/2020,0,0,0,0
Santa Clara,1/15/2020,0,4,0,0
Santa Cruz,1/15/2020,0,0,0,0
Shasta,1/15/2020,0,0,0,0
Sierra,1/15/2020,0,0,0,0
Siskiyou,1/15/2020,0,0,0,0
Solano,1/15/2020,0,2,0,0
Sonoma,1/15/2020,0,0,0,0
Stanislaus,1/15/2020,0,0,0,0
Sutter,1/15/2020,0,0,0,0
Tehama,1/15/2020,0,0,0,0
Trinity,1/15/2020,0,0,0,0
Tulare,1/15/2020,0,0,0,0
Tuolumne,1/15/2020,0,0,0,0
Ventura,1/15/2020,0,1,0,0
Yolo,1/15/2020,0,1,0,0
Yuba,1/15/2020,0,0,0,0
Alameda,1/14/2020,0,0,0,0
Alpine,1/14/2020,0,0,0,0
Amador,1/14/2020,0,0,0,0
Butte,1/14/2020,0,0,0,0
Calaveras,1/14/2020,0,0,0,0
California,1/14/2020,0,21,0,0
Colusa,1/14/2020,0,0,0,0
Contra Costa,1/14/2020,0,0,0,0
Del Norte,1/14/2020,0,0,0,0
El Dorado,1/14/2020,0,0,0,0
Fresno,1/14/2020,0,0,0,0
Glenn,1/14/2020,0,0,0,0
Humboldt,1/14/2020,0,0,0,0
Imperial,1/14/2020,0,1,0,0
Inyo,1/14/2020,0,0,0,0
Kern,1/14/2020,0,0,0,0
Kings,1/14/2020,0,0,0,0
Lake,1/14/2020,0,0,0,0
Lassen,1/14/2020,0,0,0,0
Los Angeles,1/14/2020,0,3,0,0
Madera,1/14/2020,0,1,0,0
Marin,1/14/2020,0,0,0,0
Mariposa,1/14/2020,0,0,0,0
Mendocino,1/14/2020,0,0,0,0
Merced,1/14/2020,0,0,0,0
Modoc,1/14/2020,0,0,0,0
Mono,1/14/2020,0,0,0,0
Monterey,1/14/2020,0,0,0,0
Napa,1/14/2020,0,0,0,0
Nevada,1/14/2020,0,0,0,0
Orange,1/14/2020,0,0,0,0
Placer,1/14/2020,0,0,0,0
Plumas,1/14/2020,0,0,0,0
Riverside,1/14/2020,0,1,0,0
Sacramento,1/14/2020,0,1,0,0
San Benito,1/14/2020,0,0,0,0
San Bernardino,1/14/2020,0,3,0,0
San Diego,1/14/2020,0,0,0,0
San Francisco,1/14/2020,0,0,0,0
San Joaquin,1/14/2020,0,1,0,0
San Luis Obispo,1/14/2020,0,2,0,0
San Mateo,1/14/2020,0,0,0,0
Santa Barbara,1/14/2020,0,0,0,0
Santa Clara,1/14/2020,0,4,0,0
Santa Cruz,1/14/2020,0,0,0,0
Shasta,1/14/2020,0,0,0,0
Sierra,1/14/2020,0,0,0,0
Siskiyou,1/14/2020,0,0,0,0
Solano,1/14/2020,0,2,0,0
Sonoma,1/14/2020,0,0,0,0
Stanislaus,1/14/2020,0,0,0,0
Sutter,1/14/2020,0,0,0,0
Tehama,1/14/2020,0,0,0,0
Trinity,1/14/2020,0,0,0,0
Tulare,1/14/2020,0,0,0,0
Tuolumne,1/14/2020,0,0,0,0
Ventura,1/14/2020,0,1,0,0
Yolo,1/14/2020,0,1,0,0
Yuba,1/14/2020,0,0,0,0
Alameda,1/13/2020,0,0,0,0
Alpine,1/13/2020,0,0,0,0
Amador,1/13/2020,0,0,0,0
Butte,1/13/2020,0,0,0,0
Calaveras,1/13/2020,0,0,0,0
California,1/13/2020,0,21,0,0
Colusa,1/13/2020,0,0,0,0
Contra Costa,1/13/2020,0,0,0,0
Del Norte,1/13/2020,0,0,0,0
El Dorado,1/13/2020,0,0,0,0
Fresno,1/13/2020,0,0,0,0
Glenn,1/13/2020,0,0,0,0
Humboldt,1/13/2020,0,0,0,0
Imperial,1/13/2020,0,1,0,0
Inyo,1/13/2020,0,0,0,0
Kern,1/13/2020,0,0,0,0
Kings,1/13/2020,0,0,0,0
Lake,1/13/2020,0,0,0,0
Lassen,1/13/2020,0,0,0,0
Los Angeles,1/13/2020,0,3,0,0
Madera,1/13/2020,0,1,0,0
Marin,1/13/2020,0,0,0,0
Mariposa,1/13/2020,0,0,0,0
Mendocino,1/13/2020,0,0,0,0
Merced,1/13/2020,0,0,0,0
Modoc,1/13/2020,0,0,0,0
Mono,1/13/2020,0,0,0,0
Monterey,1/13/2020,0,0,0,0
Napa,1/13/2020,0,0,0,0
Nevada,1/13/2020,0,0,0,0
Orange,1/13/2020,0,0,0,0
Placer,1/13/2020,0,0,0,0
Plumas,1/13/2020,0,0,0,0
Riverside,1/13/2020,0,1,0,0
Sacramento,1/13/2020,0,1,0,0
San Benito,1/13/2020,0,0,0,0
San Bernardino,1/13/2020,0,3,0,0
San Diego,1/13/2020,0,0,0,0
San Francisco,1/13/2020,0,0,0,0
San Joaquin,1/13/2020,0,1,0,0
San Luis Obispo,1/13/2020,0,2,0,0
San Mateo,1/13/2020,0,0,0,0
Santa Barbara,1/13/2020,0,0,0,0
Santa Clara,1/13/2020,0,4,0,0
Santa Cruz,1/13/2020,0,0,0,0
Shasta,1/13/2020,0,0,0,0
Sierra,1/13/2020,0,0,0,0
Siskiyou,1/13/2020,0,0,0,0
Solano,1/13/2020,0,2,0,0
Sonoma,1/13/2020,0,0,0,0
Stanislaus,1/13/2020,0,0,0,0
Sutter,1/13/2020,0,0,0,0
Tehama,1/13/2020,0,0,0,0
Trinity,1/13/2020,0,0,0,0
Tulare,1/13/2020,0,0,0,0
Tuolumne,1/13/2020,0,0,0,0
Ventura,1/13/2020,0,1,0,0
Yolo,1/13/2020,0,1,0,0
Yuba,1/13/2020,0,0,0,0
Alameda,1/12/2020,0,0,0,0
Alpine,1/12/2020,0,0,0,0
Amador,1/12/2020,0,0,0,0
Butte,1/12/2020,0,0,0,0
Calaveras,1/12/2020,0,0,0,0
California,1/12/2020,2,21,0,0
Colusa,1/12/2020,0,0,0,0
Contra Costa,1/12/2020,0,0,0,0
Del Norte,1/12/2020,0,0,0,0
El Dorado,1/12/2020,0,0,0,0
Fresno,1/12/2020,0,0,0,0
Glenn,1/12/2020,0,0,0,0
Humboldt,1/12/2020,0,0,0,0
Imperial,1/12/2020,0,1,0,0
Inyo,1/12/2020,0,0,0,0
Kern,1/12/2020,0,0,0,0
Kings,1/12/2020,0,0,0,0
Lake,1/12/2020,0,0,0,0
Lassen,1/12/2020,0,0,0,0
Los Angeles,1/12/2020,0,3,0,0
Madera,1/12/2020,0,1,0,0
Marin,1/12/2020,0,0,0,0
Mariposa,1/12/2020,0,0,0,0
Mendocino,1/12/2020,0,0,0,0
Merced,1/12/2020,0,0,0,0
Modoc,1/12/2020,0,0,0,0
Mono,1/12/2020,0,0,0,0
Monterey,1/12/2020,0,0,0,0
Napa,1/12/2020,0,0,0,0
Nevada,1/12/2020,0,0,0,0
Orange,1/12/2020,0,0,0,0
Placer,1/12/2020,0,0,0,0
Plumas,1/12/2020,0,0,0,0
Riverside,1/12/2020,0,1,0,0
Sacramento,1/12/2020,0,1,0,0
San Benito,1/12/2020,0,0,0,0
San Bernardino,1/12/2020,0,3,0,0
San Diego,1/12/2020,0,0,0,0
San Francisco,1/12/2020,0,0,0,0
San Joaquin,1/12/2020,0,1,0,0
San Luis Obispo,1/12/2020,0,2,0,0
San Mateo,1/12/2020,0,0,0,0
Santa Barbara,1/12/2020,0,0,0,0
Santa Clara,1/12/2020,0,4,0,0
Santa Cruz,1/12/2020,0,0,0,0
Shasta,1/12/2020,0,0,0,0
Sierra,1/12/2020,0,0,0,0
Siskiyou,1/12/2020,0,0,0,0
Solano,1/12/2020,2,2,0,0
Sonoma,1/12/2020,0,0,0,0
Stanislaus,1/12/2020,0,0,0,0
Sutter,1/12/2020,0,0,0,0
Tehama,1/12/2020,0,0,0,0
Trinity,1/12/2020,0,0,0,0
Tulare,1/12/2020,0,0,0,0
Tuolumne,1/12/2020,0,0,0,0
Ventura,1/12/2020,0,1,0,0
Yolo,1/12/2020,0,1,0,0
Yuba,1/12/2020,0,0,0,0
Alameda,1/11/2020,0,0,0,0
Alpine,1/11/2020,0,0,0,0
Amador,1/11/2020,0,0,0,0
Butte,1/11/2020,0,0,0,0
Calaveras,1/11/2020,0,0,0,0
California,1/11/2020,0,19,0,0
Colusa,1/11/2020,0,0,0,0
Contra Costa,1/11/2020,0,0,0,0
Del Norte,1/11/2020,0,0,0,0
El Dorado,1/11/2020,0,0,0,0
Fresno,1/11/2020,0,0,0,0
Glenn,1/11/2020,0,0,0,0
Humboldt,1/11/2020,0,0,0,0
Imperial,1/11/2020,0,1,0,0
Inyo,1/11/2020,0,0,0,0
Kern,1/11/2020,0,0,0,0
Kings,1/11/2020,0,0,0,0
Lake,1/11/2020,0,0,0,0
Lassen,1/11/2020,0,0,0,0
Los Angeles,1/11/2020,0,3,0,0
Madera,1/11/2020,0,1,0,0
Marin,1/11/2020,0,0,0,0
Mariposa,1/11/2020,0,0,0,0
Mendocino,1/11/2020,0,0,0,0
Merced,1/11/2020,0,0,0,0
Modoc,1/11/2020,0,0,0,0
Mono,1/11/2020,0,0,0,0
Monterey,1/11/2020,0,0,0,0
Napa,1/11/2020,0,0,0,0
Nevada,1/11/2020,0,0,0,0
Orange,1/11/2020,0,0,0,0
Placer,1/11/2020,0,0,0,0
Plumas,1/11/2020,0,0,0,0
Riverside,1/11/2020,0,1,0,0
Sacramento,1/11/2020,0,1,0,0
San Benito,1/11/2020,0,0,0,0
San Bernardino,1/11/2020,0,3,0,0
San Diego,1/11/2020,0,0,0,0
San Francisco,1/11/2020,0,0,0,0
San Joaquin,1/11/2020,0,1,0,0
San Luis Obispo,1/11/2020,0,2,0,0
San Mateo,1/11/2020,0,0,0,0
Santa Barbara,1/11/2020,0,0,0,0
Santa Clara,1/11/2020,0,4,0,0
Santa Cruz,1/11/2020,0,0,0,0
Shasta,1/11/2020,0,0,0,0
Sierra,1/11/2020,0,0,0,0
Siskiyou,1/11/2020,0,0,0,0
Solano,1/11/2020,0,0,0,0
Sonoma,1/11/2020,0,0,0,0
Stanislaus,1/11/2020,0,0,0,0
Sutter,1/11/2020,0,0,0,0
Tehama,1/11/2020,0,0,0,0
Trinity,1/11/2020,0,0,0,0
Tulare,1/11/2020,0,0,0,0
Tuolumne,1/11/2020,0,0,0,0
Ventura,1/11/2020,0,1,0,0
Yolo,1/11/2020,0,1,0,0
Yuba,1/11/2020,0,0,0,0
Alameda,1/10/2020,0,0,0,0
Alpine,1/10/2020,0,0,0,0
Amador,1/10/2020,0,0,0,0
Butte,1/10/2020,0,0,0,0
Calaveras,1/10/2020,0,0,0,0
California,1/10/2020,2,19,0,0
Colusa,1/10/2020,0,0,0,0
Contra Costa,1/10/2020,0,0,0,0
Del Norte,1/10/2020,0,0,0,0
El Dorado,1/10/2020,0,0,0,0
Fresno,1/10/2020,0,0,0,0
Glenn,1/10/2020,0,0,0,0
Humboldt,1/10/2020,0,0,0,0
Imperial,1/10/2020,0,1,0,0
Inyo,1/10/2020,0,0,0,0
Kern,1/10/2020,0,0,0,0
Kings,1/10/2020,0,0,0,0
Lake,1/10/2020,0,0,0,0
Lassen,1/10/2020,0,0,0,0
Los Angeles,1/10/2020,0,3,0,0
Madera,1/10/2020,0,1,0,0
Marin,1/10/2020,0,0,0,0
Mariposa,1/10/2020,0,0,0,0
Mendocino,1/10/2020,0,0,0,0
Merced,1/10/2020,0,0,0,0
Modoc,1/10/2020,0,0,0,0
Mono,1/10/2020,0,0,0,0
Monterey,1/10/2020,0,0,0,0
Napa,1/10/2020,0,0,0,0
Nevada,1/10/2020,0,0,0,0
Orange,1/10/2020,0,0,0,0
Placer,1/10/2020,0,0,0,0
Plumas,1/10/2020,0,0,0,0
Riverside,1/10/2020,0,1,0,0
Sacramento,1/10/2020,1,1,0,0
San Benito,1/10/2020,0,0,0,0
San Bernardino,1/10/2020,0,3,0,0
San Diego,1/10/2020,0,0,0,0
San Francisco,1/10/2020,0,0,0,0
San Joaquin,1/10/2020,1,1,0,0
San Luis Obispo,1/10/2020,0,2,0,0
San Mateo,1/10/2020,0,0,0,0
Santa Barbara,1/10/2020,0,0,0,0
Santa Clara,1/10/2020,0,4,0,0
Santa Cruz,1/10/2020,0,0,0,0
Shasta,1/10/2020,0,0,0,0
Sierra,1/10/2020,0,0,0,0
Siskiyou,1/10/2020,0,0,0,0
Solano,1/10/2020,0,0,0,0
Sonoma,1/10/2020,0,0,0,0
Stanislaus,1/10/2020,0,0,0,0
Sutter,1/10/2020,0,0,0,0
Tehama,1/10/2020,0,0,0,0
Trinity,1/10/2020,0,0,0,0
Tulare,1/10/2020,0,0,0,0
Tuolumne,1/10/2020,0,0,0,0
Ventura,1/10/2020,0,1,0,0
Yolo,1/10/2020,0,1,0,0
Yuba,1/10/2020,0,0,0,0
Alameda,1/9/2020,0,0,0,0
Alpine,1/9/2020,0,0,0,0
Amador,1/9/2020,0,0,0,0
Butte,1/9/2020,0,0,0,0
Calaveras,1/9/2020,0,0,0,0
California,1/9/2020,1,17,0,0
Colusa,1/9/2020,0,0,0,0
Contra Costa,1/9/2020,0,0,0,0
Del Norte,1/9/2020,0,0,0,0
El Dorado,1/9/2020,0,0,0,0
Fresno,1/9/2020,0,0,0,0
Glenn,1/9/2020,0,0,0,0
Humboldt,1/9/2020,0,0,0,0
Imperial,1/9/2020,0,1,0,0
Inyo,1/9/2020,0,0,0,0
Kern,1/9/2020,0,0,0,0
Kings,1/9/2020,0,0,0,0
Lake,1/9/2020,0,0,0,0
Lassen,1/9/2020,0,0,0,0
Los Angeles,1/9/2020,0,3,0,0
Madera,1/9/2020,0,1,0,0
Marin,1/9/2020,0,0,0,0
Mariposa,1/9/2020,0,0,0,0
Mendocino,1/9/2020,0,0,0,0
Merced,1/9/2020,0,0,0,0
Modoc,1/9/2020,0,0,0,0
Mono,1/9/2020,0,0,0,0
Monterey,1/9/2020,0,0,0,0
Napa,1/9/2020,0,0,0,0
Nevada,1/9/2020,0,0,0,0
Orange,1/9/2020,0,0,0,0
Placer,1/9/2020,0,0,0,0
Plumas,1/9/2020,0,0,0,0
