county,date,all_hospital_beds,icu_available_beds
Sonoma,5/30/2020,871,46
Los Angeles,5/30/2020,23636,1288
Sacramento,5/30/2020,2402,86
Plumas,5/30/2020,45,0
Orange,5/30/2020,6993,396
Merced,5/30/2020,242,4
Tulare,5/30/2020,920,19
Lassen,5/30/2020,25,0
Stanislaus,5/30/2020,1369,77
Sutter,5/30/2020,14,0
Amador,5/30/2020,51,4
Mariposa,5/30/2020,30,0
El Dorado,5/30/2020,199,8
Contra Costa,5/30/2020,1628,97
Marin,5/30/2020,390,18
Riverside,5/30/2020,3954,133
Modoc,5/30/2020,41,0
Santa Clara,5/30/2020,3318,175
Tehama,5/30/2020,106,8
Yolo,5/30/2020,186,3
Inyo,5/30/2020,42,3
Placer,5/30/2020,753,42
Monterey,5/30/2020,811,95
San Francisco,5/30/2020,2619,78
Mendocino,5/30/2020,180,4
Colusa,5/30/2020,88,6
San Benito,5/30/2020,25,2
Trinity,5/30/2020,54,0
Butte,5/30/2020,448,24
Solano,5/30/2020,707,39
Santa Barbara,5/30/2020,717,90
Imperial,5/30/2020,217,6
Tuolumne,5/30/2020,151,4
Mono,5/30/2020,40,2
San Joaquin,5/30/2020,1366,15
Santa Cruz,5/30/2020,397,18
San Luis Obispo,5/30/2020,464,13
Yuba,5/30/2020,445,12
Ventura,5/30/2020,1332,42
Kings,5/30/2020,199,0
Calaveras,5/30/2020,50,9
Orange,5/31/2020,6993,408
San Joaquin,5/31/2020,1366,18
San Francisco,5/31/2020,2619,91
Placer,5/31/2020,753,39
Sacramento,5/31/2020,2393,94
Contra Costa,5/31/2020,1628,94
Calaveras,5/31/2020,50,9
Tuolumne,5/31/2020,151,3
Solano,5/31/2020,707,38
San Luis Obispo,5/31/2020,455,20
Sonoma,5/31/2020,871,48
Siskiyou,5/31/2020,65,1
Mariposa,5/31/2020,30,0
San Diego,5/31/2020,6120,327
Kern,5/31/2020,1732,64
Merced,5/31/2020,242,5
El Dorado,5/31/2020,199,4
Lassen,5/31/2020,25,0
Inyo,5/31/2020,42,4
Humboldt,5/31/2020,352,8
Butte,5/31/2020,448,22
Ventura,5/31/2020,1329,40
Modoc,5/31/2020,41,0
Los Angeles,5/31/2020,23606,1316
Santa Cruz,5/31/2020,397,18
Santa Clara,5/31/2020,3318,196
Mono,5/31/2020,40,2
Fresno,5/31/2020,2138,83
Yolo,5/31/2020,186,3
Colusa,5/31/2020,88,6
Tehama,5/31/2020,106,7
San Bernardino,5/31/2020,4821,205
Mendocino,5/31/2020,180,2
Del Norte,5/31/2020,51,4
Sutter,5/31/2020,14,0
Nevada,5/31/2020,127,3
Trinity,5/31/2020,54,0
Alameda,5/31/2020,2968,131
Shasta,5/31/2020,667,11
Napa,5/31/2020,387,11
Monterey,5/31/2020,811,98
Yuba,5/31/2020,445,12
Lake,5/31/2020,110,0
Kings,5/31/2020,199,0
Stanislaus,5/31/2020,1369,85
Riverside,5/31/2020,3954,141
Glenn,5/31/2020,47,0
Marin,5/31/2020,390,17
Madera,5/31/2020,528,23
Santa Barbara,5/31/2020,717,89
Tulare,5/31/2020,920,13
Imperial,5/31/2020,217,6
Plumas,5/31/2020,45,0
San Benito,5/31/2020,25,2
San Mateo,5/31/2020,1096,39
Amador,5/31/2020,51,0
Colusa,6/1/2020,88,6
Shasta,6/1/2020,667,8
Glenn,6/1/2020,47,0
Santa Barbara,6/1/2020,717,80
Mono,6/1/2020,40,2
Tehama,6/1/2020,106,3
Madera,6/1/2020,528,22
El Dorado,6/1/2020,199,8
Merced,6/1/2020,242,5
Kings,6/1/2020,199,2
San Benito,6/1/2020,25,3
Santa Clara,6/1/2020,3318,192
San Mateo,6/1/2020,1096,42
Plumas,6/1/2020,45,0
San Luis Obispo,6/1/2020,454,22
Nevada,6/1/2020,131,6
Yuba,6/1/2020,445,14
Sutter,6/1/2020,14,0
Tuolumne,6/1/2020,151,0
Solano,6/1/2020,707,41
Imperial,6/1/2020,193,8
Santa Cruz,6/1/2020,397,18
Humboldt,6/1/2020,352,7
Contra Costa,6/1/2020,1628,100
Amador,6/1/2020,51,4
Monterey,6/1/2020,811,100
Los Angeles,6/1/2020,23614,1305
Sonoma,6/1/2020,871,50
Lake,6/1/2020,110,2
San Diego,6/1/2020,6121,317
Alameda,6/1/2020,2968,134
Lassen,6/1/2020,25,0
Ventura,6/1/2020,1317,36
Placer,6/1/2020,753,38
Fresno,6/1/2020,2142,393
Sacramento,6/1/2020,2409,103
Trinity,6/1/2020,54,0
Yolo,6/1/2020,186,4
Mendocino,6/1/2020,180,2
Calaveras,6/1/2020,50,9
Riverside,6/1/2020,3969,148
Stanislaus,6/1/2020,1369,79
Kern,6/1/2020,1722,69
Napa,6/1/2020,387,6
Orange,6/1/2020,6993,430
San Francisco,6/1/2020,2619,85
Butte,6/1/2020,448,17
Modoc,6/1/2020,41,0
Inyo,6/1/2020,42,4
Del Norte,6/1/2020,51,4
Marin,6/1/2020,390,22
Mariposa,6/1/2020,30,0
Tulare,6/1/2020,920,14
San Bernardino,6/1/2020,4821,186
Siskiyou,6/1/2020,65,5
San Joaquin,6/1/2020,1366,26
San Mateo,6/2/2020,1096,31
Butte,6/2/2020,448,15
Santa Clara,6/2/2020,3318,177
Trinity,6/2/2020,54,0
Mendocino,6/2/2020,180,4
Imperial,6/2/2020,237,8
Placer,6/2/2020,753,38
Solano,6/2/2020,707,41
Los Angeles,6/2/2020,23620,1276
Humboldt,6/2/2020,352,7
Kern,6/2/2020,1732,67
Riverside,6/2/2020,3979,127
Inyo,6/2/2020,42,4
Tulare,6/2/2020,920,25
Tehama,6/2/2020,106,4
Santa Cruz,6/2/2020,397,16
Del Norte,6/2/2020,51,2
Marin,6/2/2020,390,17
Sonoma,6/2/2020,871,52
Modoc,6/2/2020,41,0
Yuba,6/2/2020,445,15
Mariposa,6/2/2020,30,0
Lassen,6/2/2020,25,0
Glenn,6/2/2020,47,0
Kings,6/2/2020,199,6
Alameda,6/2/2020,2968,131
Plumas,6/2/2020,45,0
Sutter,6/2/2020,14,0
San Luis Obispo,6/2/2020,460,23
Sacramento,6/2/2020,2405,78
Madera,6/2/2020,528,19
San Diego,6/2/2020,6143,301
Merced,6/2/2020,242,2
Contra Costa,6/2/2020,1628,94
El Dorado,6/2/2020,199,2
Tuolumne,6/2/2020,151,1
Lake,6/2/2020,110,0
Nevada,6/2/2020,135,7
Calaveras,6/2/2020,50,8
Siskiyou,6/2/2020,65,5
San Benito,6/2/2020,25,2
Yolo,6/2/2020,186,2
Mono,6/2/2020,40,2
San Bernardino,6/2/2020,4821,189
San Francisco,6/2/2020,2647,76
Amador,6/2/2020,51,3
Colusa,6/2/2020,88,5
Fresno,6/2/2020,2126,90
Santa Barbara,6/2/2020,717,84
Napa,6/2/2020,387,6
Ventura,6/2/2020,1343,34
Shasta,6/2/2020,667,6
Orange,6/2/2020,6993,388
San Joaquin,6/2/2020,1366,20
Stanislaus,6/2/2020,1374,68
Monterey,6/2/2020,811,98
Butte,6/3/2020,448,22
San Francisco,6/3/2020,2647,80
Placer,6/3/2020,753,41
Napa,6/3/2020,387,5
San Benito,6/3/2020,25,2
Imperial,6/3/2020,237,6
Santa Barbara,6/3/2020,717,79
Marin,6/3/2020,390,19
Monterey,6/3/2020,811,96
Tuolumne,6/3/2020,151,0
Sutter,6/3/2020,14,0
Amador,6/3/2020,51,2
Sacramento,6/3/2020,2418,94
San Mateo,6/3/2020,1101,36
Contra Costa,6/3/2020,1628,101
Stanislaus,6/3/2020,1369,75
Santa Cruz,6/3/2020,397,12
Orange,6/3/2020,6993,387
Riverside,6/3/2020,4001,137
Colusa,6/3/2020,88,6
Yuba,6/3/2020,445,19
Mono,6/3/2020,40,1
Yolo,6/3/2020,186,3
San Luis Obispo,6/3/2020,466,21
Tehama,6/3/2020,106,5
Inyo,6/3/2020,42,4
Calaveras,6/3/2020,50,8
El Dorado,6/3/2020,199,10
Lassen,6/3/2020,25,0
Del Norte,6/3/2020,51,0
Siskiyou,6/3/2020,65,6
Ventura,6/3/2020,1337,34
San Joaquin,6/3/2020,1366,21
Alameda,6/3/2020,2968,144
Madera,6/3/2020,528,19
Santa Clara,6/3/2020,3318,184
Nevada,6/3/2020,131,6
Solano,6/3/2020,707,48
Mendocino,6/3/2020,180,3
Kern,6/3/2020,1759,74
Kings,6/3/2020,199,2
Tulare,6/3/2020,920,6
Trinity,6/3/2020,54,0
San Bernardino,6/3/2020,4821,178
Humboldt,6/3/2020,352,7
Glenn,6/3/2020,47,0
Los Angeles,6/3/2020,23607,1239
Modoc,6/3/2020,41,0
Sonoma,6/3/2020,871,50
San Diego,6/3/2020,6214,288
Shasta,6/3/2020,667,4
Fresno,6/3/2020,2126,88
Merced,6/3/2020,242,2
Lake,6/3/2020,110,2
Mariposa,6/3/2020,30,0
Plumas,6/3/2020,45,0
Monterey,6/4/2020,811,95
Mendocino,6/4/2020,180,2
Modoc,6/4/2020,41,0
Kings,6/4/2020,199,3
Tehama,6/4/2020,106,2
Los Angeles,6/4/2020,23715,1249
Merced,6/4/2020,242,4
Contra Costa,6/4/2020,1628,101
Mariposa,6/4/2020,30,0
Yuba,6/4/2020,445,14
Del Norte,6/4/2020,51,1
Marin,6/4/2020,390,13
Imperial,6/4/2020,237,4
El Dorado,6/4/2020,199,7
Mono,6/4/2020,40,2
Amador,6/4/2020,51,2
Tuolumne,6/4/2020,151,0
Lake,6/4/2020,110,1
Inyo,6/4/2020,42,2
Yolo,6/4/2020,186,0
San Benito,6/4/2020,25,2
Santa Cruz,6/4/2020,397,16
Butte,6/4/2020,448,22
Shasta,6/4/2020,667,5
Lassen,6/4/2020,25,0
San Diego,6/4/2020,6218,292
Calaveras,6/4/2020,50,10
San Luis Obispo,6/4/2020,464,23
Alameda,6/4/2020,2968,157
San Mateo,6/4/2020,1101,48
Napa,6/4/2020,397,0
Sacramento,6/4/2020,2423,103
Riverside,6/4/2020,4025,122
Santa Clara,6/4/2020,3318,176
San Bernardino,6/4/2020,4821,169
Ventura,6/4/2020,1333,34
Nevada,6/4/2020,125,5
Humboldt,6/4/2020,352,2
Trinity,6/4/2020,54,0
Sonoma,6/4/2020,871,51
Madera,6/4/2020,528,24
Sutter,6/4/2020,14,0
Placer,6/4/2020,753,47
Fresno,6/4/2020,2136,95
Santa Barbara,6/4/2020,717,65
Solano,6/4/2020,707,48
Glenn,6/4/2020,47,0
San Francisco,6/4/2020,2647,87
Tulare,6/4/2020,920,3
Siskiyou,6/4/2020,65,5
Colusa,6/4/2020,88,6
Stanislaus,6/4/2020,1369,78
Kern,6/4/2020,1756,78
Plumas,6/4/2020,45,0
Orange,6/4/2020,6993,393
San Joaquin,6/4/2020,1366,18
Sutter,6/5/2020,14,0
Glenn,6/5/2020,47,0
Lassen,6/5/2020,25,0
San Bernardino,6/5/2020,4821,140
Marin,6/5/2020,390,16
Sacramento,6/5/2020,2424,95
Lake,6/5/2020,110,2
Madera,6/5/2020,528,19
Tuolumne,6/5/2020,151,2
Kings,6/5/2020,199,1
Nevada,6/5/2020,130,4
San Benito,6/5/2020,25,1
Plumas,6/5/2020,45,0
Mendocino,6/5/2020,180,2
Imperial,6/5/2020,237,7
San Francisco,6/5/2020,2658,98
Del Norte,6/5/2020,51,2
Modoc,6/5/2020,41,0
Calaveras,6/5/2020,50,10
Santa Clara,6/5/2020,3375,206
Stanislaus,6/5/2020,1369,76
Riverside,6/5/2020,4023,129
El Dorado,6/5/2020,199,8
Placer,6/5/2020,753,49
San Luis Obispo,6/5/2020,483,27
San Diego,6/5/2020,6190,320
Yolo,6/5/2020,186,3
Mariposa,6/5/2020,30,0
Fresno,6/5/2020,2129,91
Humboldt,6/5/2020,352,1
Shasta,6/5/2020,667,4
Monterey,6/5/2020,811,92
Contra Costa,6/5/2020,1628,105
Alameda,6/5/2020,2968,154
Ventura,6/5/2020,1357,45
Merced,6/5/2020,242,3
Tulare,6/5/2020,920,8
Orange,6/5/2020,6973,401
Tehama,6/5/2020,106,4
Napa,6/5/2020,397,0
Yuba,6/5/2020,445,13
Sonoma,6/5/2020,871,54
Santa Cruz,6/5/2020,397,9
Trinity,6/5/2020,54,0
Santa Barbara,6/5/2020,717,82
Siskiyou,6/5/2020,65,6
Butte,6/5/2020,448,21
Los Angeles,6/5/2020,23507,1210
Kern,6/5/2020,1756,80
San Joaquin,6/5/2020,1366,14
San Mateo,6/5/2020,1101,47
Solano,6/5/2020,707,45
Colusa,6/5/2020,88,6
Inyo,6/5/2020,42,3
Amador,6/5/2020,51,2
Mono,6/5/2020,40,2
Lassen,6/6/2020,25,0
Monterey,6/6/2020,811,91
Merced,6/6/2020,242,4
Santa Barbara,6/6/2020,717,69
San Joaquin,6/6/2020,1366,16
Butte,6/6/2020,448,19
Kings,6/6/2020,199,4
El Dorado,6/6/2020,199,8
Sutter,6/6/2020,14,0
Yolo,6/6/2020,186,2
Inyo,6/6/2020,42,4
San Luis Obispo,6/6/2020,449,23
Solano,6/6/2020,707,47
Mono,6/6/2020,40,2
Napa,6/6/2020,397,0
Sacramento,6/6/2020,2414,90
Trinity,6/6/2020,54,0
Calaveras,6/6/2020,50,10
Tulare,6/6/2020,920,17
Imperial,6/6/2020,237,7
Orange,6/6/2020,6973,396
Alameda,6/6/2020,2968,156
Tuolumne,6/6/2020,151,2
Contra Costa,6/6/2020,1628,107
Marin,6/6/2020,390,18
Amador,6/6/2020,51,4
Tehama,6/6/2020,106,2
San Bernardino,6/6/2020,4821,147
Glenn,6/6/2020,47,0
Kern,6/6/2020,1756,89
San Diego,6/6/2020,6170,319
Yuba,6/6/2020,445,12
Ventura,6/6/2020,1333,40
Shasta,6/6/2020,667,8
Sonoma,6/6/2020,871,52
Placer,6/6/2020,753,44
Lake,6/6/2020,110,3
Santa Clara,6/6/2020,3375,202
Mariposa,6/6/2020,30,0
Madera,6/6/2020,528,22
San Benito,6/6/2020,25,3
Colusa,6/6/2020,88,4
San Mateo,6/6/2020,1101,53
Plumas,6/6/2020,45,0
Los Angeles,6/6/2020,23617,1233
Riverside,6/6/2020,3958,141
Siskiyou,6/6/2020,65,6
Nevada,6/6/2020,130,4
Del Norte,6/6/2020,51,1
Modoc,6/6/2020,41,0
Fresno,6/6/2020,2137,88
Mendocino,6/6/2020,180,2
Humboldt,6/6/2020,352,3
Santa Cruz,6/6/2020,397,11
Stanislaus,6/6/2020,1369,69
San Francisco,6/6/2020,2658,98
Fresno,6/7/2020,2139,97
Alameda,6/7/2020,2968,152
El Dorado,6/7/2020,199,9
San Francisco,6/7/2020,2337,88
Kern,6/7/2020,1756,82
Humboldt,6/7/2020,352,4
Inyo,6/7/2020,42,4
Mendocino,6/7/2020,180,2
Colusa,6/7/2020,88,5
Napa,6/7/2020,397,2
San Luis Obispo,6/7/2020,454,25
Lassen,6/7/2020,25,0
Trinity,6/7/2020,54,0
Lake,6/7/2020,110,4
Solano,6/7/2020,707,46
Yuba,6/7/2020,445,10
Yolo,6/7/2020,186,2
Tehama,6/7/2020,106,1
Kings,6/7/2020,199,4
Butte,6/7/2020,448,21
San Bernardino,6/7/2020,4821,158
San Benito,6/7/2020,25,2
San Joaquin,6/7/2020,1366,18
Santa Cruz,6/7/2020,397,11
Tuolumne,6/7/2020,151,3
Siskiyou,6/7/2020,65,5
Riverside,6/7/2020,3958,134
Mariposa,6/7/2020,30,0
Marin,6/7/2020,390,16
Del Norte,6/7/2020,51,1
Imperial,6/7/2020,237,7
Modoc,6/7/2020,41,0
Placer,6/7/2020,753,46
Merced,6/7/2020,242,4
Sutter,6/7/2020,14,0
Amador,6/7/2020,51,0
Mono,6/7/2020,40,2
Tulare,6/7/2020,729,4
Ventura,6/7/2020,1329,48
Orange,6/7/2020,6973,398
Monterey,6/7/2020,811,91
Plumas,6/7/2020,45,0
Nevada,6/7/2020,127,6
Glenn,6/7/2020,47,0
San Diego,6/7/2020,5907,333
Madera,6/7/2020,528,21
Sonoma,6/7/2020,871,49
Calaveras,6/7/2020,50,12
San Mateo,6/7/2020,1101,55
Stanislaus,6/7/2020,1369,73
Los Angeles,6/7/2020,23659,1247
Sacramento,6/7/2020,2399,90
Contra Costa,6/7/2020,1628,105
Santa Barbara,6/7/2020,717,66
Santa Clara,6/7/2020,3375,216
Shasta,6/7/2020,667,12
Santa Barbara,6/8/2020,717,66
Lassen,6/8/2020,25,0
Tehama,6/8/2020,106,5
Sutter,6/8/2020,14,0
Mariposa,6/8/2020,30,0
Glenn,6/8/2020,47,0
El Dorado,6/8/2020,235,11
Contra Costa,6/8/2020,1628,116
Monterey,6/8/2020,811,93
Sonoma,6/8/2020,871,47
Butte,6/8/2020,448,19
Merced,6/8/2020,242,5
Trinity,6/8/2020,54,0
Madera,6/8/2020,528,20
Plumas,6/8/2020,45,0
Marin,6/8/2020,390,16
Fresno,6/8/2020,2132,97
Humboldt,6/8/2020,352,3
Santa Clara,6/8/2020,3375,229
Shasta,6/8/2020,667,9
Kings,6/8/2020,199,2
Amador,6/8/2020,51,3
San Benito,6/8/2020,25,2
Imperial,6/8/2020,237,6
Colusa,6/8/2020,88,5
Santa Cruz,6/8/2020,397,17
Stanislaus,6/8/2020,1369,78
Mono,6/8/2020,40,2
San Bernardino,6/8/2020,4821,156
Los Angeles,6/8/2020,23736,1301
Inyo,6/8/2020,42,4
Solano,6/8/2020,707,47
San Joaquin,6/8/2020,1366,18
San Luis Obispo,6/8/2020,480,26
Nevada,6/8/2020,120,4
Calaveras,6/8/2020,50,10
Modoc,6/8/2020,41,0
Kern,6/8/2020,1756,81
Napa,6/8/2020,397,3
Sacramento,6/8/2020,2425,103
Riverside,6/8/2020,3987,128
Orange,6/8/2020,6976,410
Del Norte,6/8/2020,51,1
San Diego,6/8/2020,6122,332
Siskiyou,6/8/2020,65,6
Lake,6/8/2020,110,4
Tulare,6/8/2020,743,10
Yolo,6/8/2020,186,8
Alameda,6/8/2020,2968,144
Tuolumne,6/8/2020,151,5
Yuba,6/8/2020,445,17
San Mateo,6/8/2020,1101,54
Placer,6/8/2020,753,48
Mendocino,6/8/2020,180,2
Ventura,6/8/2020,1327,47
San Francisco,6/8/2020,2647,106
Sacramento,6/9/2020,2413,87
Tehama,6/9/2020,106,5
Amador,6/9/2020,51,0
San Bernardino,6/9/2020,4821,136
Fresno,6/9/2020,2132,92
Yuba,6/9/2020,445,14
Kings,6/9/2020,199,0
Merced,6/9/2020,242,4
San Diego,6/9/2020,6182,330
Tulare,6/9/2020,743,12
Humboldt,6/9/2020,352,4
Los Angeles,6/9/2020,23627,1258
Kern,6/9/2020,1742,75
Mariposa,6/9/2020,30,0
San Joaquin,6/9/2020,1366,17
Shasta,6/9/2020,667,9
Santa Cruz,6/9/2020,397,11
Sonoma,6/9/2020,871,49
Plumas,6/9/2020,45,0
Orange,6/9/2020,6976,390
Contra Costa,6/9/2020,1628,106
Ventura,6/9/2020,1350,41
Inyo,6/9/2020,42,4
San Benito,6/9/2020,25,2
Glenn,6/9/2020,47,0
San Mateo,6/9/2020,1101,47
El Dorado,6/9/2020,235,13
Napa,6/9/2020,397,1
Del Norte,6/9/2020,51,1
Calaveras,6/9/2020,50,9
Riverside,6/9/2020,3987,134
San Francisco,6/9/2020,2647,100
Alameda,6/9/2020,2968,137
Modoc,6/9/2020,41,0
Butte,6/9/2020,448,16
Santa Barbara,6/9/2020,717,64
Trinity,6/9/2020,54,0
Mono,6/9/2020,40,2
Stanislaus,6/9/2020,1369,78
Sutter,6/9/2020,14,0
Yolo,6/9/2020,186,2
Madera,6/9/2020,528,20
Nevada,6/9/2020,125,7
Siskiyou,6/9/2020,65,5
Mendocino,6/9/2020,180,1
Santa Clara,6/9/2020,3375,213
Placer,6/9/2020,753,49
Colusa,6/9/2020,88,6
Monterey,6/9/2020,811,92
Tuolumne,6/9/2020,151,3
Lassen,6/9/2020,25,0
Lake,6/9/2020,110,1
Imperial,6/9/2020,212,2
San Luis Obispo,6/9/2020,453,24
Solano,6/9/2020,707,44
Marin,6/9/2020,390,11
San Luis Obispo,6/10/2020,456,23
Kings,6/10/2020,199,2
Plumas,6/10/2020,45,0
Orange,6/10/2020,6976,392
Humboldt,6/10/2020,352,5
Sacramento,6/10/2020,2471,97
Mono,6/10/2020,40,2
Santa Cruz,6/10/2020,397,10
Stanislaus,6/10/2020,1369,83
Alameda,6/10/2020,2968,147
Monterey,6/10/2020,811,87
Mariposa,6/10/2020,30,0
Yuba,6/10/2020,445,10
El Dorado,6/10/2020,235,9
San Benito,6/10/2020,25,1
Butte,6/10/2020,448,17
San Diego,6/10/2020,6186,330
Santa Barbara,6/10/2020,717,68
Merced,6/10/2020,242,5
Lake,6/10/2020,110,1
Lassen,6/10/2020,25,0
Madera,6/10/2020,528,14
Ventura,6/10/2020,1347,56
Tehama,6/10/2020,106,7
Los Angeles,6/10/2020,23634,1258
San Bernardino,6/10/2020,4821,132
Riverside,6/10/2020,3987,127
Tulare,6/10/2020,780,10
Modoc,6/10/2020,41,0
Santa Clara,6/10/2020,3375,220
Nevada,6/10/2020,130,4
Tuolumne,6/10/2020,151,3
Trinity,6/10/2020,54,0
Colusa,6/10/2020,88,6
Glenn,6/10/2020,47,0
Yolo,6/10/2020,186,3
Solano,6/10/2020,707,46
San Joaquin,6/10/2020,1366,17
Marin,6/10/2020,390,10
Placer,6/10/2020,753,45
Amador,6/10/2020,51,3
San Mateo,6/10/2020,1049,50
San Francisco,6/10/2020,2647,95
Kern,6/10/2020,1742,77
Calaveras,6/10/2020,50,9
Contra Costa,6/10/2020,1628,111
Siskiyou,6/10/2020,65,4
Fresno,6/10/2020,2144,84
Mendocino,6/10/2020,180,3
Imperial,6/10/2020,212,2
Del Norte,6/10/2020,51,1
Sutter,6/10/2020,14,0
Shasta,6/10/2020,667,4
Napa,6/10/2020,397,0
Inyo,6/10/2020,42,4
Sonoma,6/10/2020,871,47
Madera,6/11/2020,528,5
Monterey,6/11/2020,811,85
Lake,6/11/2020,110,2
Marin,6/11/2020,390,13
Kern,6/11/2020,1742,83
San Francisco,6/11/2020,2647,86
Mariposa,6/11/2020,30,0
San Luis Obispo,6/11/2020,481,24
Santa Clara,6/11/2020,3375,215
Santa Cruz,6/11/2020,397,11
San Benito,6/11/2020,25,1
Solano,6/11/2020,707,43
Merced,6/11/2020,242,3
Amador,6/11/2020,51,2
Colusa,6/11/2020,88,6
Riverside,6/11/2020,4018,131
Santa Barbara,6/11/2020,717,64
Nevada,6/11/2020,127,4
Sutter,6/11/2020,14,0
Trinity,6/11/2020,54,0
San Bernardino,6/11/2020,4821,133
Tehama,6/11/2020,106,7
Plumas,6/11/2020,45,0
Inyo,6/11/2020,42,2
Mono,6/11/2020,40,2
Glenn,6/11/2020,47,0
Tuolumne,6/11/2020,151,0
Butte,6/11/2020,448,15
Imperial,6/11/2020,237,0
Contra Costa,6/11/2020,1628,112
Tulare,6/11/2020,780,11
Yuba,6/11/2020,445,6
Siskiyou,6/11/2020,65,4
Shasta,6/11/2020,667,8
San Mateo,6/11/2020,1089,50
Kings,6/11/2020,199,5
Alameda,6/11/2020,2968,145
Napa,6/11/2020,397,3
Mendocino,6/11/2020,180,3
Sonoma,6/11/2020,871,49
Los Angeles,6/11/2020,23666,1220
Ventura,6/11/2020,1360,46
San Joaquin,6/11/2020,1366,17
Orange,6/11/2020,6976,368
Yolo,6/11/2020,186,2
Del Norte,6/11/2020,51,3
Sacramento,6/11/2020,2501,105
Placer,6/11/2020,753,48
Lassen,6/11/2020,25,0
Modoc,6/11/2020,41,0
Humboldt,6/11/2020,352,2
San Diego,6/11/2020,6187,325
Calaveras,6/11/2020,50,8
Stanislaus,6/11/2020,1369,82
Fresno,6/11/2020,2142,79
El Dorado,6/11/2020,235,10
Butte,6/12/2020,448,20
Colusa,6/12/2020,88,6
Solano,6/12/2020,707,46
Imperial,6/12/2020,237,2
Calaveras,6/12/2020,50,10
Sonoma,6/12/2020,871,42
Marin,6/12/2020,390,12
Mono,6/12/2020,40,2
Humboldt,6/12/2020,352,0
Fresno,6/12/2020,2140,87
Tulare,6/12/2020,780,25
Modoc,6/12/2020,41,0
Nevada,6/12/2020,136,6
Merced,6/12/2020,242,3
Mariposa,6/12/2020,30,0
Tuolumne,6/12/2020,151,2
Siskiyou,6/12/2020,65,5
San Joaquin,6/12/2020,1366,16
San Francisco,6/12/2020,2647,91
Kern,6/12/2020,1742,72
Yolo,6/12/2020,186,4
Ventura,6/12/2020,1361,42
Napa,6/12/2020,397,1
Madera,6/12/2020,528,14
Lake,6/12/2020,110,0
Stanislaus,6/12/2020,1369,84
Monterey,6/12/2020,811,87
Placer,6/12/2020,753,46
Contra Costa,6/12/2020,1628,111
Lassen,6/12/2020,25,0
Plumas,6/12/2020,45,0
Del Norte,6/12/2020,51,4
Mendocino,6/12/2020,180,5
San Diego,6/12/2020,6210,328
Santa Barbara,6/12/2020,717,58
Trinity,6/12/2020,54,0
Alameda,6/12/2020,2968,120
El Dorado,6/12/2020,235,14
San Luis Obispo,6/12/2020,471,24
Amador,6/12/2020,51,0
Tehama,6/12/2020,106,6
Yuba,6/12/2020,445,9
Sutter,6/12/2020,14,0
San Mateo,6/12/2020,1089,51
Riverside,6/12/2020,4018,139
Kings,6/12/2020,199,5
San Benito,6/12/2020,25,1
Inyo,6/12/2020,42,3
Santa Clara,6/12/2020,3375,223
Sacramento,6/12/2020,2474,91
Glenn,6/12/2020,47,0
San Bernardino,6/12/2020,4821,138
Los Angeles,6/12/2020,23655,1228
Santa Cruz,6/12/2020,397,15
Orange,6/12/2020,6976,384
Shasta,6/12/2020,667,7
San Mateo,6/13/2020,1089,55
Yolo,6/13/2020,186,2
San Joaquin,6/13/2020,1366,10
Sacramento,6/13/2020,2444,84
Kings,6/13/2020,199,6
Santa Barbara,6/13/2020,717,58
Inyo,6/13/2020,42,2
El Dorado,6/13/2020,235,11
San Benito,6/13/2020,25,0
Fresno,6/13/2020,2140,83
Marin,6/13/2020,390,12
Nevada,6/13/2020,128,4
Santa Cruz,6/13/2020,397,10
Ventura,6/13/2020,1354,51
Solano,6/13/2020,707,49
Sonoma,6/13/2020,871,47
Lassen,6/13/2020,25,0
San Francisco,6/13/2020,2647,94
Calaveras,6/13/2020,50,12
Modoc,6/13/2020,41,0
Riverside,6/13/2020,3992,137
Del Norte,6/13/2020,51,2
Yuba,6/13/2020,445,14
San Luis Obispo,6/13/2020,449,23
Los Angeles,6/13/2020,23688,1262
Merced,6/13/2020,242,5
Stanislaus,6/13/2020,1369,86
Tulare,6/13/2020,780,6
Plumas,6/13/2020,45,0
Mono,6/13/2020,40,2
Humboldt,6/13/2020,352,0
Sutter,6/13/2020,14,0
Orange,6/13/2020,6976,402
San Diego,6/13/2020,6195,324
Imperial,6/13/2020,237,0
Alameda,6/13/2020,2968,150
Shasta,6/13/2020,667,6
Butte,6/13/2020,448,20
Amador,6/13/2020,51,3
Mariposa,6/13/2020,30,0
Colusa,6/13/2020,88,6
Contra Costa,6/13/2020,1628,108
Lake,6/13/2020,110,0
Siskiyou,6/13/2020,65,3
Santa Clara,6/13/2020,3423,211
Glenn,6/13/2020,47,0
Trinity,6/13/2020,54,0
Monterey,6/13/2020,811,91
Placer,6/13/2020,753,50
Kern,6/13/2020,1742,78
Tehama,6/13/2020,106,6
Mendocino,6/13/2020,180,5
San Bernardino,6/13/2020,4821,129
Tuolumne,6/13/2020,151,0
Madera,6/13/2020,528,8
Napa,6/13/2020,397,3
Marin,6/14/2020,390,12
Plumas,6/14/2020,45,0
Nevada,6/14/2020,128,4
San Joaquin,6/14/2020,1366,10
Calaveras,6/14/2020,50,10
Yolo,6/14/2020,186,2
Butte,6/14/2020,448,19
Sacramento,6/14/2020,2441,90
Alameda,6/14/2020,2968,149
San Luis Obispo,6/14/2020,449,20
Imperial,6/14/2020,237,0
