county,date,all_hospital_beds,icu_available_beds
Sonoma,2020-09-15,556,7
Del Norte,2020-09-15,51,2
Mono,2020-09-15,17,2
Tehama,2020-09-15,59,4
Sutter,2020-09-15,0,0
Shasta,2020-09-15,561,3
Santa Barbara,2020-09-15,666,63
Fresno,2020-09-15,1524,25
San Benito,2020-09-15,25,2
Sacramento,2020-09-15,2502,88
San Joaquin,2020-09-15,1003,49
Kings,2020-09-15,193,9
Glenn,2020-09-15,47,0
Solano,2020-09-15,572,7
Lassen,2020-09-16,25,0
Nevada,2020-09-16,125,6
Sonoma,2020-09-16,527,6
Del Norte,2020-09-16,51,0
Sutter,2020-09-16,0,0
El Dorado,2020-09-16,189,10
Tehama,2020-09-16,59,4
San Joaquin,2020-09-16,1010,37
San Benito,2020-09-16,25,3
Santa Barbara,2020-09-16,666,55
Santa Cruz,2020-09-16,276,9
Butte,2020-09-16,451,8
Yuba,2020-09-16,265,10
San Mateo,2020-09-16,702,16
Merced,2020-09-16,253,5
Alameda,2020-09-16,2401,121
Kern,2020-09-16,1325,54
Monterey,2020-09-16,729,34
Mariposa,2020-09-16,19,0
Orange,2020-09-16,5632,250
San Bernardino,2020-09-16,3844,145
Ventura,2020-09-16,1234,49
San Luis Obispo,2020-09-16,451,21
Sacramento,2020-09-16,2363,87
Lake,2020-09-16,65,1
Amador,2020-09-16,51,3
Imperial,2020-09-16,259,6
Siskiyou,2020-09-16,56,9
Trinity,2020-09-16,25,0
Stanislaus,2020-09-16,1305,27
Santa Clara,2020-09-16,3086,85
Fresno,2020-09-16,1534,25
Inyo,2020-09-16,29,4
Madera,2020-09-16,274,9
Calaveras,2020-09-16,33,6
Colusa,2020-09-16,48,0
Contra Costa,2020-09-16,1502,45
Los Angeles,2020-09-16,20004,958
Modoc,2020-09-16,41,0
Mono,2020-09-16,17,2
Kings,2020-09-16,193,8
Riverside,2020-09-16,3408,92
Solano,2020-09-16,580,11
Tuolumne,2020-09-16,84,2
Mendocino,2020-09-16,150,4
Plumas,2020-09-16,35,0
Humboldt,2020-09-16,267,5
Marin,2020-09-16,317,8
Tulare,2020-09-16,678,20
San Diego,2020-09-16,6620,306
Glenn,2020-09-16,47,0
Yolo,2020-09-16,96,3
Napa,2020-09-16,351,24
Placer,2020-09-16,746,26
San Francisco,2020-09-16,1881,68
Shasta,2020-09-16,561,9
Napa,2020-09-17,351,24
Nevada,2020-09-17,119,5
Colusa,2020-09-17,48,0
Solano,2020-09-17,586,9
Plumas,2020-09-17,35,0
Amador,2020-09-17,51,5
Del Norte,2020-09-17,51,0
Santa Cruz,2020-09-17,276,10
Santa Clara,2020-09-17,3087,89
Marin,2020-09-17,320,9
Sonoma,2020-09-17,577,10
Shasta,2020-09-17,561,7
Glenn,2020-09-17,47,0
Tuolumne,2020-09-17,84,2
Mariposa,2020-09-17,19,0
Imperial,2020-09-17,259,5
Lake,2020-09-17,65,2
Modoc,2020-09-17,41,0
Kern,2020-09-17,1304,57
Merced,2020-09-17,253,9
Stanislaus,2020-09-17,1313,19
Calaveras,2020-09-17,33,6
Mendocino,2020-09-17,150,4
Butte,2020-09-17,451,13
Santa Barbara,2020-09-17,666,56
Riverside,2020-09-17,3379,82
Ventura,2020-09-17,1243,47
Yuba,2020-09-17,265,10
Fresno,2020-09-17,1548,23
Los Angeles,2020-09-17,20066,941
Tulare,2020-09-17,678,21
San Diego,2020-09-17,6630,286
Tehama,2020-09-17,59,5
San Joaquin,2020-09-17,1003,35
Orange,2020-09-17,5596,237
Sacramento,2020-09-17,2485,101
San Benito,2020-09-17,25,2
San Mateo,2020-09-17,704,31
Alameda,2020-09-17,2411,117
Monterey,2020-09-17,702,33
San Francisco,2020-09-17,1806,61
Trinity,2020-09-17,25,0
Kings,2020-09-17,193,8
Yolo,2020-09-17,96,2
El Dorado,2020-09-17,189,10
San Bernardino,2020-09-17,3832,146
Inyo,2020-09-17,29,4
Mono,2020-09-17,17,2
Placer,2020-09-17,746,32
Madera,2020-09-17,274,12
Humboldt,2020-09-17,267,4
Sutter,2020-09-17,0,0
San Luis Obispo,2020-09-17,451,25
Contra Costa,2020-09-17,1510,57
Lassen,2020-09-17,25,0
Siskiyou,2020-09-17,56,9
Alameda,2020-09-18,2415,113
Del Norte,2020-09-18,51,1
Sutter,2020-09-18,0,0
Nevada,2020-09-18,132,3
Merced,2020-09-18,254,9
Madera,2020-09-18,274,5
Santa Clara,2020-09-18,3097,97
Shasta,2020-09-18,561,8
Riverside,2020-09-18,3404,102
Monterey,2020-09-18,702,38
Sonoma,2020-09-18,513,10
Tulare,2020-09-18,678,24
Tehama,2020-09-18,59,4
San Bernardino,2020-09-18,3832,156
Orange,2020-09-18,5704,239
Mariposa,2020-09-18,19,0
San Diego,2020-09-18,6631,284
Tuolumne,2020-09-18,84,2
Inyo,2020-09-18,29,4
Kings,2020-09-18,193,9
Sacramento,2020-09-18,2465,92
Lassen,2020-09-18,25,0
Glenn,2020-09-18,47,0
Santa Cruz,2020-09-18,276,10
Imperial,2020-09-18,259,7
Modoc,2020-09-18,41,0
San Francisco,2020-09-18,1872,62
San Mateo,2020-09-18,715,29
Lake,2020-09-18,66,3
Ventura,2020-09-18,1256,51
Placer,2020-09-18,747,30
Calaveras,2020-09-18,33,7
Kern,2020-09-18,1320,57
Stanislaus,2020-09-18,1316,29
San Luis Obispo,2020-09-18,451,24
Plumas,2020-09-18,35,0
El Dorado,2020-09-18,189,8
Los Angeles,2020-09-18,20006,941
San Joaquin,2020-09-18,1002,37
Trinity,2020-09-18,25,0
Siskiyou,2020-09-18,56,9
Santa Barbara,2020-09-18,666,60
Marin,2020-09-18,317,9
Humboldt,2020-09-18,272,1
Solano,2020-09-18,593,7
Yolo,2020-09-18,96,4
Yuba,2020-09-18,265,8
Fresno,2020-09-18,1538,21
Mono,2020-09-18,17,2
Colusa,2020-09-18,48,0
Mendocino,2020-09-18,150,5
San Benito,2020-09-18,25,1
Napa,2020-09-18,359,22
Amador,2020-09-18,51,4
Contra Costa,2020-09-18,1499,56
Butte,2020-09-18,451,10
Kern,2020-09-19,1308,69
Amador,2020-09-19,51,4
Orange,2020-09-19,5674,246
Marin,2020-09-19,317,9
Shasta,2020-09-19,561,11
Tuolumne,2020-09-19,84,2
Sacramento,2020-09-19,2471,95
Glenn,2020-09-19,47,0
Sutter,2020-09-19,0,0
Riverside,2020-09-19,3359,105
Napa,2020-09-19,359,26
Plumas,2020-09-19,35,0
Santa Clara,2020-09-19,3097,102
San Francisco,2020-09-19,1874,61
Solano,2020-09-19,593,7
Del Norte,2020-09-19,51,2
Nevada,2020-09-19,82,2
San Benito,2020-09-19,25,1
San Mateo,2020-09-19,707,32
Butte,2020-09-19,451,17
San Luis Obispo,2020-09-19,451,19
Ventura,2020-09-19,1251,54
Inyo,2020-09-19,29,4
San Bernardino,2020-09-19,3800,169
Trinity,2020-09-19,25,0
San Joaquin,2020-09-19,1002,39
Sonoma,2020-09-19,526,6
Humboldt,2020-09-19,272,1
Yolo,2020-09-19,96,4
Alameda,2020-09-19,2416,112
Kings,2020-09-19,193,11
Siskiyou,2020-09-19,56,9
Monterey,2020-09-19,702,30
Santa Barbara,2020-09-19,666,64
El Dorado,2020-09-19,189,6
Yuba,2020-09-19,265,6
Stanislaus,2020-09-19,1316,29
Fresno,2020-09-19,1541,30
Los Angeles,2020-09-19,19792,967
San Diego,2020-09-19,6634,314
Imperial,2020-09-19,259,7
Lassen,2020-09-19,25,0
Mono,2020-09-19,17,2
Colusa,2020-09-19,48,0
Merced,2020-09-19,253,9
Contra Costa,2020-09-19,1499,49
Tulare,2020-09-19,664,26
Tehama,2020-09-19,59,4
Placer,2020-09-19,747,31
Mariposa,2020-09-19,19,0
Calaveras,2020-09-19,33,7
Madera,2020-09-19,274,8
Santa Cruz,2020-09-19,276,9
Modoc,2020-09-19,41,0
Mendocino,2020-09-19,150,8
Lake,2020-09-19,65,4
Santa Barbara,2020-09-20,666,64
Solano,2020-09-20,593,9
Mono,2020-09-20,17,2
Kern,2020-09-20,1281,64
Fresno,2020-09-20,1528,29
Shasta,2020-09-20,561,16
Sacramento,2020-09-20,2427,123
Del Norte,2020-09-20,51,3
Sonoma,2020-09-20,531,8
Imperial,2020-09-20,259,7
Placer,2020-09-20,747,34
El Dorado,2020-09-20,189,6
Mariposa,2020-09-20,19,0
Colusa,2020-09-20,48,0
Kings,2020-09-20,193,14
Alameda,2020-09-20,2415,108
Inyo,2020-09-20,29,4
Humboldt,2020-09-20,272,1
Plumas,2020-09-20,35,0
Siskiyou,2020-09-20,56,9
Trinity,2020-09-20,25,0
San Diego,2020-09-20,6626,300
Modoc,2020-09-20,41,0
Marin,2020-09-20,317,10
Santa Cruz,2020-09-20,276,9
Calaveras,2020-09-20,33,6
San Joaquin,2020-09-20,1002,37
Merced,2020-09-20,253,8
Nevada,2020-09-20,97,3
Amador,2020-09-20,51,2
Tehama,2020-09-20,59,2
San Luis Obispo,2020-09-20,451,21
Los Angeles,2020-09-20,19800,989
Orange,2020-09-20,5614,235
Ventura,2020-09-20,1248,59
Contra Costa,2020-09-20,1498,55
Lassen,2020-09-20,25,0
Santa Clara,2020-09-20,3096,120
San Mateo,2020-09-20,707,33
Madera,2020-09-20,274,6
Glenn,2020-09-20,47,0
Riverside,2020-09-20,3315,112
Mendocino,2020-09-20,150,7
San Benito,2020-09-20,25,1
Monterey,2020-09-20,702,31
San Bernardino,2020-09-20,3803,175
Stanislaus,2020-09-20,1321,28
Butte,2020-09-20,451,20
San Francisco,2020-09-20,1859,62
Tuolumne,2020-09-20,84,4
Yuba,2020-09-20,265,8
Sutter,2020-09-20,0,0
Tulare,2020-09-20,664,21
Yolo,2020-09-20,96,5
Lake,2020-09-20,65,3
Napa,2020-09-20,359,26
Inyo,2020-09-21,29,4
Lassen,2020-09-21,25,0
Nevada,2020-09-21,133,4
Monterey,2020-09-21,702,39
Orange,2020-09-21,5510,250
Kern,2020-09-21,1293,56
San Francisco,2020-09-21,1837,75
Glenn,2020-09-21,47,0
Napa,2020-09-21,359,23
Colusa,2020-09-21,48,0
Contra Costa,2020-09-21,1492,54
San Luis Obispo,2020-09-21,451,27
Humboldt,2020-09-21,276,4
Stanislaus,2020-09-21,1297,27
Placer,2020-09-21,734,30
Madera,2020-09-21,274,7
Alameda,2020-09-21,2337,115
Santa Clara,2020-09-21,3051,109
Santa Barbara,2020-09-21,666,60
Amador,2020-09-21,51,3
San Mateo,2020-09-21,701,35
Butte,2020-09-21,451,13
Tehama,2020-09-21,59,2
Kings,2020-09-21,193,9
Yolo,2020-09-21,96,5
Modoc,2020-09-21,41,0
San Benito,2020-09-21,25,1
Riverside,2020-09-21,3363,108
Santa Cruz,2020-09-21,276,10
Sonoma,2020-09-21,522,11
Lake,2020-09-21,66,5
San Diego,2020-09-21,6623,320
San Bernardino,2020-09-21,3849,172
Plumas,2020-09-21,35,0
Imperial,2020-09-21,259,7
Shasta,2020-09-21,561,10
Yuba,2020-09-21,265,11
Mono,2020-09-21,17,2
Calaveras,2020-09-21,33,6
Del Norte,2020-09-21,51,1
Sacramento,2020-09-21,2456,95
Marin,2020-09-21,324,11
Siskiyou,2020-09-21,56,8
Tuolumne,2020-09-21,84,3
Mendocino,2020-09-21,150,8
San Joaquin,2020-09-21,1004,39
Mariposa,2020-09-21,19,0
El Dorado,2020-09-21,189,8
Merced,2020-09-21,253,11
Sutter,2020-09-21,0,0
Fresno,2020-09-21,1552,18
Trinity,2020-09-21,25,0
Los Angeles,2020-09-21,19865,988
Ventura,2020-09-21,1240,63
Solano,2020-09-21,568,11
Tulare,2020-09-21,677,24
Mariposa,2020-09-22,19,0
Shasta,2020-09-22,561,9
Stanislaus,2020-09-22,1301,22
San Diego,2020-09-22,6635,304
Ventura,2020-09-22,1259,63
Sutter,2020-09-22,0,0
Alameda,2020-09-22,2370,117
Sonoma,2020-09-22,529,8
Nevada,2020-09-22,124,7
Placer,2020-09-22,750,32
Lake,2020-09-22,66,4
Inyo,2020-09-22,29,3
Fresno,2020-09-22,1556,21
Plumas,2020-09-22,35,0
San Francisco,2020-09-22,1857,68
Yolo,2020-09-22,96,6
Mendocino,2020-09-22,150,4
Modoc,2020-09-22,41,0
San Bernardino,2020-09-22,3861,186
Sacramento,2020-09-22,2515,92
Orange,2020-09-22,5658,243
Kern,2020-09-22,1321,59
Contra Costa,2020-09-22,1518,54
San Luis Obispo,2020-09-22,451,30
Colusa,2020-09-22,48,0
Glenn,2020-09-22,47,0
Mono,2020-09-22,17,2
Lassen,2020-09-22,25,0
Trinity,2020-09-22,25,0
Tuolumne,2020-09-22,84,3
Solano,2020-09-22,567,-5
Humboldt,2020-09-22,276,2
Madera,2020-09-22,274,5
San Joaquin,2020-09-22,1001,39
San Benito,2020-09-22,25,1
El Dorado,2020-09-22,189,12
Siskiyou,2020-09-22,56,10
Santa Barbara,2020-09-22,666,61
Napa,2020-09-22,359,21
Tulare,2020-09-22,677,23
Merced,2020-09-22,253,9
Kings,2020-09-22,193,13
Amador,2020-09-22,51,1
Riverside,2020-09-22,3372,101
Los Angeles,2020-09-22,20023,970
Butte,2020-09-22,451,11
Santa Cruz,2020-09-22,276,6
San Mateo,2020-09-22,703,37
Santa Clara,2020-09-22,3030,91
Calaveras,2020-09-22,33,3
Monterey,2020-09-22,702,37
Del Norte,2020-09-22,51,2
Marin,2020-09-22,333,7
Imperial,2020-09-22,259,6
Tehama,2020-09-22,59,3
Yuba,2020-09-22,265,10
Modoc,2020-09-23,41,0
Tehama,2020-09-23,59,2
Mariposa,2020-09-23,19,0
Yuba,2020-09-23,265,12
Trinity,2020-09-23,25,0
San Benito,2020-09-23,25,3
Solano,2020-09-23,565,8
Inyo,2020-09-23,29,3
Humboldt,2020-09-23,267,0
Sonoma,2020-09-23,511,5
Plumas,2020-09-23,35,0
Lassen,2020-09-23,25,0
Napa,2020-09-23,359,19
Marin,2020-09-23,325,13
Shasta,2020-09-23,561,6
Glenn,2020-09-23,47,0
Kern,2020-09-23,1341,55
Los Angeles,2020-09-23,20078,989
Siskiyou,2020-09-23,56,8
Amador,2020-09-23,52,4
Santa Clara,2020-09-23,3028,92
Tulare,2020-09-23,677,22
Nevada,2020-09-23,137,7
Merced,2020-09-23,253,10
Colusa,2020-09-23,48,0
Butte,2020-09-23,451,5
San Francisco,2020-09-23,1891,64
San Mateo,2020-09-23,711,35
San Luis Obispo,2020-09-23,451,28
Yolo,2020-09-23,96,7
Mendocino,2020-09-23,150,5
Madera,2020-09-23,274,3
Kings,2020-09-23,193,13
Calaveras,2020-09-23,33,3
Stanislaus,2020-09-23,1316,23
Alameda,2020-09-23,2386,120
Santa Cruz,2020-09-23,276,7
Riverside,2020-09-23,3401,114
Mono,2020-09-23,17,2
San Diego,2020-09-23,6635,291
El Dorado,2020-09-23,189,5
San Bernardino,2020-09-23,3848,180
Imperial,2020-09-23,259,4
Ventura,2020-09-23,1260,54
Sutter,2020-09-23,0,0
Orange,2020-09-23,5625,217
Fresno,2020-09-23,1556,24
San Joaquin,2020-09-23,1000,41
Santa Barbara,2020-09-23,666,45
Del Norte,2020-09-23,51,2
Contra Costa,2020-09-23,1523,40
Placer,2020-09-23,752,28
Monterey,2020-09-23,702,31
Lake,2020-09-23,66,4
Tuolumne,2020-09-23,84,0
Sacramento,2020-09-23,2493,87
Nevada,2020-09-24,131,2
Kings,2020-09-24,193,12
Fresno,2020-09-24,1561,24
Lassen,2020-09-24,25,0
Los Angeles,2020-09-24,20052,949
Tuolumne,2020-09-24,84,1
Orange,2020-09-24,5606,239
Mariposa,2020-09-24,19,0
El Dorado,2020-09-24,189,6
San Benito,2020-09-24,25,0
Amador,2020-09-24,51,3
Yuba,2020-09-24,265,12
Sacramento,2020-09-24,2498,79
Mono,2020-09-24,17,2
Glenn,2020-09-24,47,0
Yolo,2020-09-24,96,4
Tehama,2020-09-24,59,0
Sonoma,2020-09-24,541,5
Lake,2020-09-24,66,4
Del Norte,2020-09-24,52,2
Stanislaus,2020-09-24,1324,21
Shasta,2020-09-24,561,7
San Joaquin,2020-09-24,1003,44
San Diego,2020-09-24,6629,300
Trinity,2020-09-24,25,0
Monterey,2020-09-24,702,31
Butte,2020-09-24,451,5
Humboldt,2020-09-24,272,1
Marin,2020-09-24,324,12
Merced,2020-09-24,253,14
Alameda,2020-09-24,2383,122
Solano,2020-09-24,513,6
Contra Costa,2020-09-24,1505,40
Santa Clara,2020-09-24,3021,96
San Mateo,2020-09-24,689,32
Imperial,2020-09-24,259,4
San Bernardino,2020-09-24,3841,153
San Luis Obispo,2020-09-24,451,29
Riverside,2020-09-24,3429,110
San Francisco,2020-09-24,1898,49
Colusa,2020-09-24,48,0
Sutter,2020-09-24,0,0
Placer,2020-09-24,755,29
Madera,2020-09-24,221,7
Ventura,2020-09-24,1266,56
Siskiyou,2020-09-24,56,7
Kern,2020-09-24,1339,59
Modoc,2020-09-24,41,0
Mendocino,2020-09-24,150,4
Calaveras,2020-09-24,33,5
Tulare,2020-09-24,677,16
Santa Cruz,2020-09-24,276,9
Napa,2020-09-24,359,20
Plumas,2020-09-24,35,0
Inyo,2020-09-24,29,4
Santa Barbara,2020-09-24,666,50
Santa Cruz,2020-09-25,376,13
Butte,2020-09-25,451,6
San Luis Obispo,2020-09-25,451,31
Imperial,2020-09-25,259,9
Orange,2020-09-25,5578,232
Tuolumne,2020-09-25,84,4
Stanislaus,2020-09-25,1313,20
Yuba,2020-09-25,265,10
Santa Clara,2020-09-25,2999,100
San Bernardino,2020-09-25,3858,150
Colusa,2020-09-25,48,0
Merced,2020-09-25,253,15
Napa,2020-09-25,359,18
Plumas,2020-09-25,35,0
Monterey,2020-09-25,702,28
San Mateo,2020-09-25,700,30
Kern,2020-09-25,1334,57
Madera,2020-09-25,263,19
Tehama,2020-09-25,59,2
Sacramento,2020-09-25,2479,74
Sonoma,2020-09-25,592,5
Inyo,2020-09-25,29,4
Del Norte,2020-09-25,52,1
Yolo,2020-09-25,96,5
Mendocino,2020-09-25,150,5
Mono,2020-09-25,17,2
Siskiyou,2020-09-25,56,8
Amador,2020-09-25,51,2
Marin,2020-09-25,319,12
Lake,2020-09-25,65,2
El Dorado,2020-09-25,189,8
Los Angeles,2020-09-25,20053,930
Sutter,2020-09-25,0,0
Alameda,2020-09-25,2377,125
Nevada,2020-09-25,130,5
Riverside,2020-09-25,3395,106
Calaveras,2020-09-25,33,5
Modoc,2020-09-25,41,0
Fresno,2020-09-25,1566,20
San Benito,2020-09-25,25,0
San Diego,2020-09-25,6728,307
Shasta,2020-09-25,561,11
Glenn,2020-09-25,47,0
Trinity,2020-09-25,25,0
Mariposa,2020-09-25,19,0
Santa Barbara,2020-09-25,666,49
Ventura,2020-09-25,1268,53
Humboldt,2020-09-25,272,2
San Francisco,2020-09-25,1870,56
Kings,2020-09-25,193,14
San Joaquin,2020-09-25,1007,52
Lassen,2020-09-25,25,0
Placer,2020-09-25,752,34
Tulare,2020-09-25,677,14
Solano,2020-09-25,549,8
Contra Costa,2020-09-25,1502,54
Contra Costa,2020-09-26,1492,54
Yolo,2020-09-26,96,7
Humboldt,2020-09-26,277,2
El Dorado,2020-09-26,189,4
Sacramento,2020-09-26,2485,85
Del Norte,2020-09-26,51,2
Mendocino,2020-09-26,150,5
Ventura,2020-09-26,1254,62
Amador,2020-09-26,51,2
Kings,2020-09-26,193,14
Tulare,2020-09-26,664,13
Yuba,2020-09-26,265,15
Santa Barbara,2020-09-26,666,56
Alameda,2020-09-26,2363,118
Plumas,2020-09-26,35,0
Stanislaus,2020-09-26,1282,27
Santa Cruz,2020-09-26,376,12
Shasta,2020-09-26,561,10
San Luis Obispo,2020-09-26,451,28
Mono,2020-09-26,17,2
Sutter,2020-09-26,0,0
Modoc,2020-09-26,41,0
Tehama,2020-09-26,59,3
San Bernardino,2020-09-26,3825,159
San Francisco,2020-09-26,1859,63
Marin,2020-09-26,328,6
Inyo,2020-09-26,29,4
San Joaquin,2020-09-26,1013,52
Colusa,2020-09-26,48,0
Butte,2020-09-26,451,4
San Benito,2020-09-26,25,2
Madera,2020-09-26,263,21
Trinity,2020-09-26,25,0
Tuolumne,2020-09-26,84,0
San Mateo,2020-09-26,700,32
Siskiyou,2020-09-26,56,6
Sonoma,2020-09-26,579,5
Santa Clara,2020-09-26,2902,106
Riverside,2020-09-26,3353,104
Kern,2020-09-26,1330,64
San Diego,2020-09-26,6766,307
Placer,2020-09-26,756,37
Calaveras,2020-09-26,33,5
Lake,2020-09-26,65,5
Nevada,2020-09-26,122,5
Orange,2020-09-26,5585,251
Imperial,2020-09-26,259,5
Los Angeles,2020-09-26,19966,977
Solano,2020-09-26,545,8
Mariposa,2020-09-26,19,0
Merced,2020-09-26,253,13
Glenn,2020-09-26,47,0
Monterey,2020-09-26,702,28
Fresno,2020-09-26,1533,16
Napa,2020-09-26,356,18
Lassen,2020-09-26,25,0
Humboldt,2020-09-27,277,2
Placer,2020-09-27,747,31
Tulare,2020-09-27,664,18
Plumas,2020-09-27,35,0
Lassen,2020-09-27,25,0
San Joaquin,2020-09-27,1007,53
Glenn,2020-09-27,47,0
Napa,2020-09-27,359,17
El Dorado,2020-09-27,189,4
Santa Clara,2020-09-27,2882,106
Inyo,2020-09-27,29,3
Yolo,2020-09-27,96,3
Monterey,2020-09-27,702,30
Imperial,2020-09-27,259,6
Santa Barbara,2020-09-27,666,55
Butte,2020-09-27,451,4
Kings,2020-09-27,193,15
Trinity,2020-09-27,25,0
Calaveras,2020-09-27,33,6
Contra Costa,2020-09-27,1484,54
Madera,2020-09-27,263,21
Los Angeles,2020-09-27,19933,998
San Diego,2020-09-27,6761,319
Alameda,2020-09-27,2364,124
Kern,2020-09-27,1303,61
Ventura,2020-09-27,1255,54
Mariposa,2020-09-27,19,0
Fresno,2020-09-27,1555,14
San Bernardino,2020-09-27,3812,171
Lake,2020-09-27,65,3
San Luis Obispo,2020-09-27,451,29
Solano,2020-09-27,533,5
Mono,2020-09-27,17,2
Santa Cruz,2020-09-27,376,12
Colusa,2020-09-27,48,0
Tuolumne,2020-09-27,84,0
San Benito,2020-09-27,25,2
Sutter,2020-09-27,0,0
San Francisco,2020-09-27,1813,81
Marin,2020-09-27,326,14
Amador,2020-09-27,51,3
Sacramento,2020-09-27,2486,88
Siskiyou,2020-09-27,56,6
Tehama,2020-09-27,59,1
Modoc,2020-09-27,41,0
Yuba,2020-09-27,265,14
Merced,2020-09-27,253,11
Del Norte,2020-09-27,52,0
Shasta,2020-09-27,561,11
Sonoma,2020-09-27,552,7
San Mateo,2020-09-27,675,31
Orange,2020-09-27,5518,257
Nevada,2020-09-27,132,3
Stanislaus,2020-09-27,1315,33
Mendocino,2020-09-27,150,5
Riverside,2020-09-27,3340,111
Plumas,2020-09-28,35,0
Yuba,2020-09-28,265,13
San Mateo,2020-09-28,680,32
Colusa,2020-09-28,48,0
San Luis Obispo,2020-09-28,451,29
Tuolumne,2020-09-28,84,6
Kern,2020-09-28,1304,68
Shasta,2020-09-28,561,13
Sutter,2020-09-28,0,0
Sonoma,2020-09-28,581,4
Sacramento,2020-09-28,2489,95
Monterey,2020-09-28,702,29
San Francisco,2020-09-28,1828,88
San Bernardino,2020-09-28,3831,173
Solano,2020-09-28,546,7
Lassen,2020-09-28,25,0
Kings,2020-09-28,193,14
Siskiyou,2020-09-28,56,7
Mono,2020-09-28,17,2
Santa Barbara,2020-09-28,666,56
Del Norte,2020-09-28,52,1
Trinity,2020-09-28,25,0
Amador,2020-09-28,51,3
Inyo,2020-09-28,29,4
Napa,2020-09-28,359,26
Merced,2020-09-28,271,10
Mariposa,2020-09-28,19,0
Los Angeles,2020-09-28,19925,1043
Placer,2020-09-28,742,30
Imperial,2020-09-28,259,4
Modoc,2020-09-28,41,0
Marin,2020-09-28,320,12
Mendocino,2020-09-28,150,5
San Benito,2020-09-28,25,1
Santa Clara,2020-09-28,2972,118
Glenn,2020-09-28,47,0
El Dorado,2020-09-28,189,5
Santa Cruz,2020-09-28,376,16
Ventura,2020-09-28,1244,62
Calaveras,2020-09-28,33,6
Riverside,2020-09-28,3322,110
Contra Costa,2020-09-28,1477,52
Fresno,2020-09-28,1579,13
San Joaquin,2020-09-28,1009,45
Lake,2020-09-28,65,2
Orange,2020-09-28,5626,239
Butte,2020-09-28,451,8
Humboldt,2020-09-28,275,2
San Diego,2020-09-28,6770,338
Tehama,2020-09-28,59,1
Yolo,2020-09-28,96,5
Stanislaus,2020-09-28,1310,29
Madera,2020-09-28,263,18
Alameda,2020-09-28,2368,125
Nevada,2020-09-28,134,4
Tulare,2020-09-28,677,23
Butte,2020-09-29,451,3
Santa Clara,2020-09-29,2970,104
Orange,2020-09-29,5747,231
Mono,2020-09-29,17,2
Sacramento,2020-09-29,2492,97
Solano,2020-09-29,562,8
Mariposa,2020-09-29,19,0
Modoc,2020-09-29,41,0
Madera,2020-09-29,263,17
Amador,2020-09-29,51,2
Napa,2020-09-29,351,25
Siskiyou,2020-09-29,56,7
Contra Costa,2020-09-29,1509,49
Inyo,2020-09-29,29,4
Glenn,2020-09-29,47,0
Imperial,2020-09-29,259,6
Ventura,2020-09-29,1270,53
Marin,2020-09-29,326,11
Mendocino,2020-09-29,150,2
Stanislaus,2020-09-29,1312,18
Yolo,2020-09-29,96,3
Nevada,2020-09-29,134,4
Humboldt,2020-09-29,277,3
Shasta,2020-09-29,561,13
Riverside,2020-09-29,3312,110
Santa Cruz,2020-09-29,376,14
San Luis Obispo,2020-09-29,451,25
Kings,2020-09-29,193,13
Tuolumne,2020-09-29,84,2
San Mateo,2020-09-29,696,12
El Dorado,2020-09-29,189,8
Lake,2020-09-29,65,3
San Francisco,2020-09-29,1866,73
San Diego,2020-09-29,6775,309
Del Norte,2020-09-29,53,0
Yuba,2020-09-29,265,9
Los Angeles,2020-09-29,19969,1013
Monterey,2020-09-29,702,25
Santa Barbara,2020-09-29,666,50
Sutter,2020-09-29,0,0
Kern,2020-09-29,1304,65
San Benito,2020-09-29,25,1
Sonoma,2020-09-29,557,6
Placer,2020-09-29,744,38
Fresno,2020-09-29,1574,14
Merced,2020-09-29,271,9
Lassen,2020-09-29,25,0
Trinity,2020-09-29,25,0
Alameda,2020-09-29,2390,126
San Joaquin,2020-09-29,1007,47
San Bernardino,2020-09-29,3845,160
Colusa,2020-09-29,48,0
Tulare,2020-09-29,677,21
Plumas,2020-09-29,35,0
Calaveras,2020-09-29,33,6
Tehama,2020-09-29,59,1
Imperial,2020-09-30,259,7
Santa Clara,2020-09-30,2998,103
Napa,2020-09-30,351,31
Madera,2020-09-30,263,23
Ventura,2020-09-30,1273,53
Plumas,2020-09-30,35,0
El Dorado,2020-09-30,189,6
Merced,2020-09-30,271,6
Yuba,2020-09-30,265,10
Del Norte,2020-09-30,52,0
Orange,2020-09-30,5746,218
Sutter,2020-09-30,0,0
Inyo,2020-09-30,29,4
Fresno,2020-09-30,1562,21
Shasta,2020-09-30,561,4
San Bernardino,2020-09-30,3863,164
Marin,2020-09-30,325,9
Humboldt,2020-09-30,272,6
Butte,2020-09-30,451,4
Mendocino,2020-09-30,150,3
Glenn,2020-09-30,47,0
Alameda,2020-09-30,2415,121
Tehama,2020-09-30,59,1
Lake,2020-09-30,65,1
Contra Costa,2020-09-30,1515,49
Amador,2020-09-30,51,2
San Luis Obispo,2020-09-30,451,25
Placer,2020-09-30,744,29
Trinity,2020-09-30,25,0
Lassen,2020-09-30,25,0
Mariposa,2020-09-30,19,0
Tulare,2020-09-30,677,20
Sonoma,2020-09-30,509,7
Solano,2020-09-30,570,10
Colusa,2020-09-30,48,0
Calaveras,2020-09-30,33,8
Los Angeles,2020-09-30,20001,996
San Benito,2020-09-30,25,2
Sacramento,2020-09-30,2502,83
Mono,2020-09-30,17,2
