date,confirmed_patients,suspected_patients,all_hospital_beds,icu_covid_confirmed,icu_covid_suspected,icu_available_beds,total_covid_patients
2020-06-19,48,2,780,12,0,9,50
2020-06-19,10,1,528,5,0,11,11
2020-06-19,80,57,2968,36,20,192,137
2020-06-19,0,0,40,0,0,2,0
2020-06-19,46,4,717,17,1,53,50
2020-06-19,39,21,3438,18,3,209,60
2020-06-20,0,0,42,0,0,3,0
2020-06-20,0,2,235,0,2,9,2
2020-06-20,67,30,1364,23,4,97,97
2020-06-20,34,17,1628,8,6,145,51
2020-06-20,1,1,50,0,1,9,2
2020-06-20,363,83,6976,142,25,410,446
2020-06-20,0,0,41,0,0,0,0
2020-06-20,71,44,2134,14,3,80,115
2020-06-20,0,0,25,0,0,3,0
2020-06-20,280,50,6169,138,10,308,330
2020-06-20,5,0,871,3,0,92,5
2020-06-20,297,69,3959,77,23,113,366
2020-06-20,15,6,1089,7,0,62,21
2020-06-20,0,0,51,0,0,5,0
2020-06-20,0,0,180,0,0,6,0
2020-06-20,1453,516,23631,408,87,1276,1969
2020-06-20,52,5,717,16,1,46,57
2020-06-20,2,8,397,0,0,5,10
2020-06-20,103,13,1742,42,0,89,116
2020-06-20,1,0,667,1,0,3,1
2020-06-20,0,0,25,0,0,0,0
2020-06-20,0,4,54,0,0,0,4
2020-06-20,0,0,151,0,0,4,0
2020-06-20,0,1,352,0,1,4,1
2020-06-20,0,0,110,0,0,1,0
2020-06-20,0,0,47,0,0,0,0
2020-06-20,0,0,14,0,0,0,0
2020-06-20,0,0,88,0,0,6,0
2020-06-20,77,44,2968,33,12,203,121
2020-06-20,47,2,780,10,1,8,49
2020-06-20,9,1,242,3,1,3,10
2020-06-20,19,0,824,5,0,81,19
2020-06-20,5,0,390,3,0,9,5
2020-06-20,5,4,464,2,1,22,9
2020-06-20,0,0,30,0,0,0,0
2020-06-20,0,0,40,0,0,2,0
2020-06-20,89,0,237,20,0,4,89
2020-06-20,3,0,445,1,0,11,3
2020-06-20,0,0,51,0,0,1,0
2020-06-20,0,0,45,0,0,0,0
2020-06-20,3,0,186,1,0,3,3
2020-06-20,10,11,753,2,2,62,21
2020-06-20,67,20,1376,23,5,61,87
2020-06-20,4,3,397,2,0,9,7
2020-06-20,39,14,2452,19,4,171,53
2020-06-20,3,0,448,3,0,11,3
2020-06-20,47,26,1352,13,3,40,73
2020-06-20,252,78,4821,94,5,149,330
2020-06-20,1,0,65,1,0,4,1
2020-06-20,32,24,2647,10,5,140,56
2020-06-20,41,14,3438,20,1,212,55
2020-06-20,8,2,528,3,0,8,10
2020-06-20,44,0,199,8,0,2,44
2020-06-20,22,10,707,7,0,47,32
2020-06-20,0,0,106,0,0,2,0
2020-06-20,3,3,123,1,0,4,6
2020-06-21,0,1,110,0,0,2,1
2020-06-21,73,31,2126,18,2,83,104
2020-06-21,76,43,2968,30,12,203,119
2020-06-21,108,17,1742,41,0,90,125
2020-06-21,0,0,30,0,0,0,0
2020-06-21,277,49,6088,137,15,330,326
2020-06-21,95,0,237,21,0,1,95
2020-06-21,361,85,6976,142,29,406,446
2020-06-21,0,0,45,0,0,0,0
2020-06-21,0,0,42,0,0,3,0
2020-06-21,81,21,1376,24,2,58,102
2020-06-21,0,3,54,0,0,0,3
2020-06-21,18,9,1089,8,1,63,27
2020-06-21,37,7,2647,12,1,149,44
2020-06-21,3,0,445,2,0,11,3
2020-06-21,4,3,871,3,0,62,7
2020-06-21,0,1,352,0,1,3,1
2020-06-21,20,9,707,8,1,45,29
2020-06-21,5,4,397,2,0,11,9
2020-06-21,46,15,2450,22,6,184,61
2020-06-21,1515,486,23624,412,80,1316,2001
2020-06-21,0,0,47,0,0,0,0
2020-06-21,0,0,25,0,0,0,0
2020-06-21,270,74,4821,97,11,159,344
2020-06-21,0,2,235,0,2,8,2
2020-06-21,0,0,14,0,0,0,0
2020-06-21,46,8,717,19,2,43,54
2020-06-21,0,0,25,0,0,3,0
2020-06-21,5,3,397,0,0,5,8
2020-06-21,3,4,123,2,0,3,7
2020-06-21,0,0,151,0,0,5,0
2020-06-21,11,9,753,1,1,56,20
2020-06-21,4,2,461,2,0,26,6
2020-06-21,0,1,51,0,1,0,1
2020-06-21,51,37,1345,14,10,37,88
2020-06-21,0,0,51,0,0,6,0
2020-06-21,40,21,3438,21,0,229,61
2020-06-21,0,0,106,0,0,5,0
2020-06-21,299,106,3960,87,23,105,405
2020-06-21,18,0,824,6,0,82,18
2020-06-21,9,2,390,3,0,10,11
2020-06-21,3,1,186,1,1,0,4
2020-06-21,0,0,40,0,0,2,0
2020-06-21,0,1,88,0,0,6,1
2020-06-21,35,16,1628,10,7,147,51
2020-06-21,0,0,180,0,0,10,0
2020-06-21,2,1,667,1,1,2,3
2020-06-21,7,0,528,3,0,12,7
2020-06-21,9,3,242,3,0,3,12
2020-06-21,70,21,1369,24,3,96,91
2020-06-21,0,1,50,0,0,10,1
2020-06-21,49,5,780,10,1,13,54
2020-06-21,1,0,65,1,0,4,1
2020-06-21,45,0,199,7,0,3,45
2020-06-21,6,0,448,5,0,10,6
2020-06-21,0,0,41,0,0,0,0
2020-06-22,115,14,1742,44,0,89,129
2020-06-22,91,50,1376,22,5,58,141
2020-06-22,6,3,448,3,2,11,9
2020-06-22,1,0,65,1,0,4,1
2020-06-22,3,3,128,2,1,3,6
2020-06-22,0,0,42,0,0,3,0
2020-06-22,0,0,51,0,0,6,0
2020-06-22,1,0,186,1,0,0,1
2020-06-22,20,1,824,7,0,91,21
2020-06-22,0,0,45,0,0,0,0
2020-06-22,0,0,25,0,0,0,0
2020-06-22,0,2,54,0,0,0,2
2020-06-22,0,0,40,0,0,2,0
2020-06-22,0,0,180,0,0,10,0
2020-06-22,286,60,6067,137,18,357,346
2020-06-22,6,4,397,2,0,13,10
2020-06-22,4,3,445,3,1,21,7
2020-06-22,32,19,1579,10,3,164,51
2020-06-22,0,0,47,0,0,0,0
2020-06-22,301,84,4821,109,14,128,385
2020-06-22,6,1,871,4,1,58,7
2020-06-22,0,0,25,0,0,1,0
2020-06-22,83,39,2125,18,1,82,122
2020-06-22,0,0,51,0,0,0,0
2020-06-22,5,5,397,1,1,6,10
2020-06-22,46,8,2458,19,1,181,54
2020-06-22,0,0,151,0,0,4,0
2020-06-22,19,7,707,7,1,46,26
2020-06-22,0,0,106,0,0,4,0
2020-06-22,11,9,753,2,0,58,20
2020-06-22,95,0,237,17,0,0,95
2020-06-22,48,16,3438,25,0,229,64
2020-06-22,53,4,780,10,0,6,57
2020-06-22,78,34,2968,30,8,196,112
2020-06-22,4,0,445,3,0,6,4
2020-06-22,6,1,528,2,0,15,7
2020-06-22,0,0,110,0,0,2,0
2020-06-22,0,1,352,0,0,3,1
2020-06-22,73,19,1374,26,3,86,92
2020-06-22,51,7,717,20,1,36,58
2020-06-22,0,0,50,0,0,10,0
2020-06-22,2,0,667,1,0,4,2
2020-06-22,47,0,199,8,0,1,47
2020-06-22,1556,534,23612,406,76,1398,2090
2020-06-22,0,0,14,0,0,0,0
2020-06-22,376,90,6976,152,24,413,466
2020-06-22,7,2,242,3,0,4,9
2020-06-22,0,0,41,0,0,0,0
2020-06-22,1,0,235,1,0,7,1
2020-06-22,49,56,1342,14,13,38,105
2020-06-22,11,2,390,4,0,14,13
2020-06-22,40,7,2337,12,2,140,47
2020-06-22,19,4,1089,9,1,60,23
2020-06-22,316,107,3960,90,19,104,423
2020-06-22,0,0,30,0,0,0,0
2020-06-22,0,1,88,0,0,6,1
2020-06-23,0,0,40,0,0,2,0
2020-06-23,312,58,6183,146,11,338,370
2020-06-23,54,40,1350,14,9,40,94
2020-06-23,7,0,528,1,0,15,7
2020-06-23,1,0,51,1,0,4,1
2020-06-23,91,48,2133,22,0,83,139
2020-06-23,0,0,47,0,0,0,0
2020-06-23,0,0,106,0,0,5,0
2020-06-23,86,42,2968,33,11,196,128
2020-06-23,1,0,65,1,0,2,1
2020-06-23,50,15,2477,18,0,171,65
2020-06-23,1633,626,23601,416,100,1301,2259
2020-06-23,51,0,199,9,0,1,51
2020-06-23,0,0,30,0,0,0,0
2020-06-23,5,2,461,2,1,19,7
2020-06-23,23,3,707,7,0,46,26
2020-06-23,12,2,390,3,1,15,14
2020-06-23,406,79,6976,154,20,395,485
2020-06-23,10,3,753,2,0,62,13
2020-06-23,9,3,242,3,0,4,12
2020-06-23,0,0,41,0,0,0,0
2020-06-23,0,0,45,0,0,0,0
2020-06-23,0,0,51,0,0,0,0
2020-06-23,6,3,397,1,0,12,9
2020-06-23,0,0,25,0,0,0,0
2020-06-23,21,2,824,7,0,88,23
2020-06-23,56,5,780,11,0,16,61
2020-06-23,37,15,1579,8,2,159,52
2020-06-23,57,15,3438,31,0,225,72
2020-06-23,7,0,448,4,0,12,7
2020-06-23,3,2,126,2,0,4,5
2020-06-23,1,2,235,1,2,6,3
2020-06-23,1,0,151,0,0,5,1
2020-06-23,9,5,871,7,3,56,14
2020-06-23,45,8,2647,16,2,145,53
2020-06-23,0,1,88,0,0,6,1
2020-06-23,53,8,717,22,2,33,61
2020-06-23,1,0,186,1,0,2,1
2020-06-23,118,15,1742,43,1,87,133
2020-06-23,0,0,42,0,0,3,0
2020-06-23,22,5,1089,8,2,62,27
2020-06-23,82,16,1374,27,2,84,98
2020-06-23,0,1,54,0,0,0,1
2020-06-23,7,7,397,0,1,3,14
2020-06-23,93,0,237,18,0,2,93
2020-06-23,89,20,1376,23,3,61,109
2020-06-23,0,0,25,0,0,1,0
2020-06-23,6,1,445,1,0,10,7
2020-06-23,0,1,50,0,0,12,1
2020-06-23,1,1,352,1,0,1,2
2020-06-23,311,130,4821,111,22,130,441
2020-06-23,315,119,4010,92,23,98,434
2020-06-23,0,0,180,0,0,7,0
2020-06-23,0,1,110,0,1,0,1
2020-06-23,0,0,14,0,0,0,0
2020-06-23,3,0,667,1,0,5,3
2020-06-24,1,0,51,1,0,0,1
2020-06-24,14,2,390,5,0,9,16
2020-06-24,0,0,40,0,0,2,0
2020-06-24,0,1,110,0,0,0,1
2020-06-24,0,0,51,0,0,1,0
2020-06-24,0,0,14,0,0,0,0
2020-06-24,0,0,106,0,0,5,0
2020-06-24,46,9,2647,17,3,105,55
2020-06-24,14,3,242,4,0,2,17
2020-06-24,6,1,397,4,1,0,7
2020-06-24,1,0,88,0,0,6,1
2020-06-24,118,14,1742,44,2,80,132
2020-06-24,89,33,1376,25,3,52,122
2020-06-24,0,0,50,0,0,11,0
2020-06-24,1,2,352,1,1,2,3
2020-06-24,65,13,3438,31,0,215,78
2020-06-24,0,0,47,0,0,0,0
2020-06-24,21,4,824,9,0,81,25
2020-06-24,312,125,4010,95,27,100,437
2020-06-24,54,3,717,20,1,53,57
2020-06-24,0,2,54,0,0,0,2
2020-06-24,54,0,199,9,0,0,54
2020-06-24,3,0,667,1,0,7,3
2020-06-24,0,0,41,0,0,0,0
2020-06-24,0,1,42,0,0,4,1
2020-06-24,85,17,1374,31,0,81,102
2020-06-24,82,0,237,14,0,2,82
2020-06-24,8,8,753,2,1,54,16
2020-06-24,93,46,2113,22,2,86,139
2020-06-24,5,0,186,4,0,0,5
2020-06-24,7,1,871,4,1,55,8
2020-06-24,0,0,25,0,0,1,0
2020-06-24,56,3,780,9,0,6,59
2020-06-24,1,0,65,1,0,3,1
2020-06-24,331,101,4821,113,12,131,432
2020-06-24,1,0,235,1,0,7,1
2020-06-24,61,16,2491,14,4,97,77
2020-06-24,6,5,484,2,1,37,11
2020-06-24,0,0,30,0,0,0,0
2020-06-24,6,3,397,1,0,12,9
2020-06-24,3,0,139,3,0,4,3
2020-06-24,0,0,25,0,0,0,0
2020-06-24,52,34,1360,15,8,53,86
2020-06-24,9,4,528,2,0,15,13
2020-06-24,89,41,2968,31,9,147,130
2020-06-24,5,0,445,1,0,7,5
2020-06-24,24,5,1089,8,3,50,29
2020-06-24,333,50,6195,152,15,335,383
2020-06-24,1676,607,23580,430,93,1259,2283
2020-06-24,0,0,180,0,0,6,0
2020-06-24,437,106,6976,161,25,385,543
2020-06-24,6,1,448,4,1,8,7
2020-06-24,0,0,45,0,0,0,0
2020-06-24,0,0,151,0,0,5,0
2020-06-24,26,2,707,6,0,44,28
2020-06-24,39,19,1579,9,4,165,58
2020-06-25,91,49,2968,34,10,147,140
2020-06-25,0,0,106,0,0,5,0
2020-06-25,0,0,14,0,0,0,0
2020-06-25,4,1,667,1,1,1,5
2020-06-25,14,2,390,5,1,13,16
2020-06-25,76,1,237,16,0,6,77
2020-06-25,55,4,835,11,0,7,59
2020-06-25,0,2,110,0,2,1,2
2020-06-25,0,0,25,0,0,0,0
2020-06-25,123,14,1742,49,2,78,137
2020-06-25,60,38,1357,16,6,57,98
2020-06-25,0,0,47,0,0,0,0
2020-06-25,6,7,397,1,1,9,13
2020-06-25,7,4,871,4,2,54,11
2020-06-25,9,4,528,3,0,10,13
2020-06-25,1,0,51,1,0,1,1
2020-06-25,57,0,199,8,0,4,57
2020-06-25,0,0,42,0,0,4,0
2020-06-25,368,57,6148,154,14,294,425
2020-06-25,103,44,2022,23,3,74,147
2020-06-25,1,0,65,1,0,5,1
2020-06-25,1,0,235,1,0,11,1
2020-06-25,1,0,151,0,0,1,1
2020-06-25,0,0,51,0,0,1,0
2020-06-25,17,7,824,9,2,78,24
2020-06-25,42,18,1579,12,3,147,60
2020-06-25,6,0,448,2,0,5,6
2020-06-25,8,8,753,2,1,50,16
2020-06-25,25,4,707,7,1,45,29
2020-06-25,5,0,397,4,0,5,5
2020-06-25,1,1,50,1,0,9,2
2020-06-25,44,10,2647,13,4,104,54
2020-06-25,451,95,6976,166,23,383,546
2020-06-25,0,0,41,0,0,0,0
2020-06-25,101,36,1384,25,7,50,137
2020-06-25,7,1,477,4,0,35,8
2020-06-25,73,24,2491,20,4,93,97
2020-06-25,68,14,3438,26,0,186,82
2020-06-25,6,0,186,4,0,1,6
2020-06-25,55,4,717,24,2,50,59
2020-06-25,0,0,45,0,0,0,0
2020-06-25,0,0,25,0,0,1,0
2020-06-25,6,0,445,2,0,8,6
2020-06-25,3,1,121,3,1,3,4
2020-06-25,22,5,1089,10,1,49,27
2020-06-25,0,0,180,0,0,4,0
2020-06-25,0,0,40,0,0,2,0
2020-06-25,319,141,4010,105,23,86,460
2020-06-25,1,0,88,0,0,6,1
2020-06-25,338,98,4821,116,11,119,436
2020-06-25,1,2,352,1,2,1,3
2020-06-25,1698,539,23520,440,78,1234,2237
2020-06-25,13,1,242,6,0,1,14
2020-06-25,0,2,54,0,0,0,2
2020-06-25,93,21,1374,34,1,94,114
2020-06-25,0,0,30,0,0,0,0
2020-06-26,339,135,4028,98,19,103,474
2020-06-26,28,5,707,8,0,39,33
2020-06-26,1,5,124,1,1,4,6
2020-06-26,62,38,1355,18,6,57,100
2020-06-26,0,0,51,0,0,0,0
2020-06-26,349,97,4821,122,11,115,446
2020-06-26,7,1,471,2,0,36,8
2020-06-26,0,0,14,0,0,0,0
2020-06-26,0,0,65,0,0,3,0
2020-06-26,0,0,106,0,0,5,0
2020-06-26,5,1,445,1,0,15,6
2020-06-26,1,1,50,1,0,10,2
2020-06-26,17,2,824,10,0,81,19
2020-06-26,58,0,199,6,0,6,58
2020-06-26,0,1,47,0,0,0,1
2020-06-26,73,10,2510,19,2,78,83
2020-06-26,15,0,242,5,0,4,15
2020-06-26,92,41,2968,35,9,123,133
2020-06-26,54,14,2647,18,4,89,68
2020-06-26,0,0,30,0,0,0,0
2020-06-26,6,0,448,1,0,11,6
2020-06-26,0,0,180,0,0,6,0
2020-06-26,66,16,3438,26,0,188,82
2020-06-26,5,1,667,2,0,3,6
2020-06-26,0,1,41,0,0,0,1
2020-06-26,0,0,45,0,0,0,0
2020-06-26,1,0,51,1,0,2,1
2020-06-26,0,0,42,0,0,4,0
2020-06-26,362,65,6176,158,13,310,427
2020-06-26,467,93,6976,179,20,396,560
2020-06-26,13,8,390,5,0,13,21
2020-06-26,101,21,1369,35,2,84,122
2020-06-26,0,0,25,0,0,0,0
2020-06-26,0,1,54,0,0,0,1
2020-06-26,1,0,235,1,0,9,1
2020-06-26,0,0,40,0,0,1,0
2020-06-26,42,23,1579,10,2,132,65
2020-06-26,0,0,25,0,0,1,0
2020-06-26,71,3,237,15,0,10,74
2020-06-26,58,8,835,12,0,11,66
2020-06-26,8,5,753,3,0,33,13
2020-06-26,1,0,88,0,0,6,1
2020-06-26,2,3,352,0,0,2,5
2020-06-26,136,11,1742,46,2,73,147
2020-06-26,107,50,2018,24,4,73,157
2020-06-26,11,2,528,0,0,15,13
2020-06-26,20,1,1089,8,0,55,21
2020-06-26,6,0,186,4,0,3,6
2020-06-26,8,6,397,1,0,9,14
2020-06-26,0,1,110,0,1,1,1
2020-06-26,1,0,151,0,0,2,1
2020-06-26,8,4,871,4,1,50,12
2020-06-26,1717,579,23565,446,79,1289,2296
2020-06-26,53,6,717,20,1,74,59
2020-06-26,6,1,397,5,0,6,7
2020-06-26,116,36,1430,29,6,44,152
2020-06-27,77,18,3438,28,1,185,95
2020-06-27,0,1,54,0,0,0,1
2020-06-27,8,3,470,2,0,38,11
2020-06-27,0,0,25,0,0,2,0
2020-06-27,6,0,445,1,0,8,6
2020-06-27,1,0,51,0,0,0,1
2020-06-27,1,3,352,0,1,1,4
2020-06-27,5,0,667,1,0,3,5
2020-06-27,77,17,2438,20,8,79,94
2020-06-27,0,0,106,0,0,3,0
2020-06-27,353,79,4821,130,9,124,432
2020-06-27,56,16,2647,21,4,103,72
2020-06-27,15,0,242,6,0,3,15
2020-06-27,0,0,180,0,0,5,0
2020-06-27,126,28,1430,30,7,47,154
2020-06-27,23,4,1089,8,1,54,27
2020-06-27,0,0,40,0,0,2,0
2020-06-27,31,5,707,9,0,39,36
2020-06-27,65,41,1348,16,9,46,106
2020-06-27,19,2,824,11,0,84,21
2020-06-27,38,25,1579,10,3,130,63
2020-06-27,5,0,448,2,0,5,5
2020-06-27,60,5,717,21,1,70,65
2020-06-27,77,2,237,17,0,8,79
2020-06-27,340,145,3980,108,23,88,485
2020-06-27,0,3,110,0,2,0,3
2020-06-27,11,3,753,3,0,36,14
2020-06-27,0,0,45,0,0,0,0
2020-06-27,492,103,6976,170,22,401,595
2020-06-27,0,0,25,0,0,0,0
2020-06-27,0,0,65,0,0,5,0
2020-06-27,0,0,14,0,0,0,0
2020-06-27,54,1,199,6,0,5,55
2020-06-27,1,1,151,0,1,3,2
2020-06-27,12,10,528,0,0,15,22
2020-06-27,1,1,235,1,1,9,2
2020-06-27,111,53,2016,27,2,73,164
2020-06-27,1,0,50,1,0,9,1
2020-06-27,5,1,186,1,1,4,6
2020-06-27,9,6,397,1,0,4,15
2020-06-27,0,1,47,0,0,0,1
2020-06-27,0,0,41,0,0,0,0
2020-06-27,7,1,397,5,0,1,8
2020-06-27,1,3,126,1,1,7,4
2020-06-27,0,0,51,0,0,0,0
2020-06-27,10,3,871,5,3,49,13
2020-06-27,12,2,390,5,0,16,14
2020-06-27,0,0,30,0,0,0,0
2020-06-27,1,1,88,0,0,6,2
2020-06-27,54,7,835,10,0,13,61
2020-06-27,1710,606,23683,443,80,1244,2316
2020-06-27,98,31,1364,33,2,86,129
2020-06-27,142,34,1742,42,10,70,176
2020-06-27,99,40,2968,36,11,115,139
2020-06-27,0,0,42,0,0,3,0
2020-06-27,363,74,5950,154,14,320,437
2020-06-28,0,0,25,0,0,0,0
2020-06-28,367,115,3976,106,18,96,482
2020-06-28,1783,682,23562,469,97,1320,2465
2020-06-28,8,2,458,2,0,38,10
2020-06-28,102,39,2968,35,10,124,141
2020-06-28,1,1,50,1,0,10,2
2020-06-28,53,1,199,6,0,1,54
2020-06-28,7,0,445,1,0,17,7
2020-06-28,1,3,235,1,3,6,4
2020-06-28,27,5,1089,11,0,54,32
2020-06-28,485,110,6976,175,18,417,595
2020-06-28,13,5,753,4,0,33,18
2020-06-28,0,0,65,0,0,4,0
2020-06-28,0,0,41,0,0,0,0
2020-06-28,15,4,390,5,0,16,19
2020-06-28,2,0,110,2,0,1,2
2020-06-28,146,9,1742,53,1,75,155
2020-06-28,1,3,125,1,2,2,4
2020-06-28,3,1,186,1,1,1,4
2020-06-28,8,2,667,1,0,7,10
2020-06-28,66,32,1348,21,8,62,98
2020-06-28,9,10,397,0,0,7,19
2020-06-28,7,3,397,5,2,6,10
2020-06-28,0,0,88,0,0,6,0
2020-06-28,83,22,3438,32,1,187,105
2020-06-28,66,5,835,12,0,5,71
2020-06-28,9,7,528,0,1,15,16
2020-06-28,0,0,42,0,0,3,0
2020-06-28,118,48,2012,30,1,68,166
2020-06-28,0,0,30,0,0,0,0
2020-06-28,59,10,2647,22,3,103,69
2020-06-28,376,83,4821,135,12,124,459
2020-06-28,0,0,51,0,0,0,0
2020-06-28,108,28,1365,36,2,83,136
2020-06-28,11,1,871,6,1,48,12
2020-06-28,0,0,14,0,0,0,0
2020-06-28,0,0,180,0,0,5,0
2020-06-28,19,0,242,6,0,2,19
2020-06-28,0,0,106,0,0,2,0
2020-06-28,373,85,5865,160,18,314,458
2020-06-28,1,1,51,1,1,0,2
2020-06-28,32,18,1579,13,5,130,50
2020-06-28,0,0,25,0,0,3,0
2020-06-28,30,5,707,7,0,39,35
2020-06-28,0,0,45,0,0,0,0
2020-06-28,66,3,717,21,0,73,69
2020-06-28,1,3,352,0,1,1,4
2020-06-28,72,2,237,17,0,1,74
2020-06-28,5,0,448,2,0,4,5
2020-06-28,0,4,54,0,0,0,4
2020-06-28,87,19,2435,21,9,70,106
2020-06-28,129,31,1430,34,6,52,160
2020-06-28,0,1,47,0,0,0,1
2020-06-28,0,0,40,0,0,2,0
2020-06-28,1,0,151,0,0,1,1
2020-06-28,26,0,824,10,0,79,26
2020-06-29,510,114,6976,176,24,410,624
2020-06-29,87,18,3438,31,2,190,105
2020-06-29,0,0,88,0,0,6,0
2020-06-29,0,0,25,0,0,1,0
2020-06-29,39,5,707,8,0,42,44
2020-06-29,0,0,42,0,0,2,0
2020-06-29,1,0,151,0,0,0,1
2020-06-29,405,102,4001,109,21,111,507
2020-06-29,1,1,235,1,1,9,2
2020-06-29,6,1,448,2,1,9,7
2020-06-29,74,6,835,13,0,12,80
2020-06-29,2,0,110,2,0,1,2
2020-06-29,1889,622,23622,504,91,1239,2511
2020-06-29,9,6,528,0,0,16,15
2020-06-29,16,2,242,6,0,3,18
2020-06-29,25,4,390,8,1,8,29
2020-06-29,98,32,2430,28,6,80,130
2020-06-29,10,6,397,1,0,12,16
2020-06-29,1,0,51,1,0,1,1
2020-06-29,1,1,50,1,0,10,2
2020-06-29,62,8,717,19,2,79,70
2020-06-29,33,2,824,7,1,84,35
2020-06-29,74,37,1346,26,4,45,111
2020-06-29,0,0,65,0,0,4,0
2020-06-29,3,4,127,2,1,1,7
2020-06-29,116,54,2005,30,2,76,170
2020-06-29,0,0,47,0,0,0,0
2020-06-29,9,6,455,2,1,42,15
2020-06-29,70,2,237,16,0,5,72
2020-06-29,63,16,2647,22,4,120,79
2020-06-29,0,0,25,0,0,0,0
2020-06-29,113,29,1363,35,3,74,142
2020-06-29,3,1,186,1,0,1,4
2020-06-29,11,1,871,7,1,50,12
2020-06-29,1,0,51,1,0,0,1
2020-06-29,151,9,1742,53,2,74,160
2020-06-29,33,8,1089,15,1,55,41
2020-06-29,0,5,54,0,0,0,5
2020-06-29,55,1,199,6,0,2,56
2020-06-29,0,0,106,0,0,1,0
2020-06-29,0,0,14,0,0,0,0
2020-06-29,395,98,5848,156,26,324,493
2020-06-29,0,0,180,0,0,3,0
2020-06-29,0,3,352,0,1,2,3
2020-06-29,8,0,445,3,0,11,8
2020-06-29,0,0,30,0,0,0,0
2020-06-29,0,0,41,0,0,0,0
2020-06-29,111,35,2968,38,6,138,146
2020-06-29,0,0,45,0,0,0,0
2020-06-29,37,24,1579,14,5,142,61
2020-06-29,13,9,753,4,1,33,22
2020-06-29,7,3,397,6,2,0,10
2020-06-29,0,0,40,0,0,2,0
2020-06-29,9,3,667,1,0,7,12
2020-06-29,393,85,4821,138,10,140,478
2020-06-29,133,26,1430,35,3,53,159
2020-06-30,64,6,717,20,1,73,70
2020-06-30,1893,645,23639,526,102,1170,2538
2020-06-30,0,0,25,0,0,0,0
2020-06-30,72,2,237,18,0,3,74
2020-06-30,1,2,50,1,1,10,3
2020-06-30,0,0,30,0,0,0,0
2020-06-30,0,0,40,0,0,2,0
2020-06-30,1,0,151,0,0,1,1
2020-06-30,1,2,88,0,0,6,3
2020-06-30,68,12,2647,28,5,113,80
2020-06-30,3,1,235,1,1,3,4
2020-06-30,8,2,528,0,0,17,10
2020-06-30,11,4,871,7,1,50,15
2020-06-30,1,0,51,1,0,0,1
2020-06-30,9,3,456,3,1,42,12
2020-06-30,116,41,2968,43,6,143,157
2020-06-30,3,2,110,1,2,1,5
2020-06-30,0,0,65,0,0,6,0
2020-06-30,0,0,41,0,0,0,0
2020-06-30,5,0,445,3,0,8,5
2020-06-30,10,2,667,2,0,9,12
2020-06-30,0,0,42,0,0,3,0
2020-06-30,419,112,4001,117,21,105,531
2020-06-30,542,120,6976,192,20,386,662
2020-06-30,0,0,106,0,0,1,0
2020-06-30,106,21,2451,29,2,86,127
2020-06-30,0,0,180,0,0,4,0
2020-06-30,41,5,707,13,0,36,46
2020-06-30,163,12,1742,60,1,69,175
2020-06-30,0,0,45,0,0,0,0
2020-06-30,41,0,199,4,0,2,41
2020-06-30,406,85,4821,142,21,120,491
2020-06-30,4,3,121,2,0,4,7
2020-06-30,0,0,14,0,0,0,0
2020-06-30,36,5,824,7,0,89,41
2020-06-30,129,42,2016,33,4,74,171
2020-06-30,40,7,1089,18,1,49,47
2020-06-30,1,1,51,1,0,0,2
2020-06-30,13,11,753,4,1,35,24
2020-06-30,140,56,1430,37,8,42,196
2020-06-30,118,52,1363,35,4,78,170
2020-06-30,10,6,397,1,0,15,16
2020-06-30,73,6,835,14,0,11,79
2020-06-30,41,20,1579,17,6,140,61
2020-06-30,15,1,242,4,1,3,16
2020-06-30,6,0,448,2,0,9,6
2020-06-30,1,0,25,0,0,0,1
2020-06-30,7,2,397,7,1,1,9
2020-06-30,0,0,47,0,0,0,0
2020-06-30,391,62,6164,158,15,335,453
2020-06-30,4,1,186,1,1,0,5
2020-06-30,1,3,352,0,1,1,4
2020-06-30,0,0,54,0,0,0,0
2020-06-30,81,12,3438,33,1,177,93
2020-06-30,76,43,1346,22,12,43,119
2020-06-30,25,4,390,10,1,5,29
2020-07-01,109,27,2491,31,7,89,136
2020-07-01,79,2,237,19,0,6,81
2020-07-01,15,7,528,5,1,17,22
2020-07-01,30,2,390,12,0,5,32
2020-07-01,123,47,2968,43,12,141,170
2020-07-01,0,0,65,0,0,3,0
2020-07-01,431,116,4014,123,20,106,547
2020-07-01,13,20,753,4,1,28,33
2020-07-01,398,64,6183,159,16,319,462
2020-07-01,78,5,835,15,0,9,83
2020-07-01,50,21,1579,19,7,143,71
2020-07-01,128,35,1430,37,7,47,163
2020-07-01,17,9,242,4,2,5,26
2020-07-01,62,4,717,24,0,62,66
2020-07-01,10,0,397,1,0,21,10
2020-07-01,0,0,47,0,0,0,0
2020-07-01,428,88,4564,151,19,95,516
2020-07-01,2,0,50,2,0,8,2
2020-07-01,3,0,151,1,0,0,3
2020-07-01,7,1,397,7,1,41,8
2020-07-01,0,0,25,0,0,0,0
2020-07-01,1,3,352,1,1,2,4
2020-07-01,164,14,1742,58,0,70,178
2020-07-01,556,149,5725,193,34,346,705
2020-07-01,1,1,51,1,0,0,2
2020-07-01,0,0,180,0,0,4,0
2020-07-01,0,0,30,0,0,0,0
2020-07-01,1937,643,21731,537,95,1092,2580
2020-07-01,121,61,1372,38,6,82,182
2020-07-01,48,9,707,13,0,36,57
